id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.17,2014-05-01,0.04860796818062993,4.433714285714286,19.70424,13.036,,178.43385714285714,,8.034,26.006333333333334,,,15.057,,,1.0,1.0,8.0,14.433027009706237,1.0
AS14.17,2014-05-02,0.09642323858010135,3.450105263157895,16.38454,,,,,7.569333333333333,44.16,30.611833333333333,,,,1.0,1.0,1.0,7.0,16.499902446095533,
AS14.17,2014-05-03,0.2247183283143584,3.2047586206896552,17.596297297297298,80.8255,,,,7.3581666666666665,19.854705882352942,19.1002,,9.029,,1.0,1.0,1.0,7.0,13.649088231956256,1.0
AS14.17,2014-05-04,0.014882726356802151,3.412,16.720444444444443,,,,,6.61375,18.268,,,,,,,,,26.51810716731208,
AS14.17,2014-05-05,0.025528095516406422,3.489526315789474,19.438151515151514,20.078,,,,5.556,32.7095,12.3046,,15.985333333333335,,,1.0,1.0,8.0,24.71329031452056,
AS14.19,2014-02-17,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-18,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-19,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-20,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.19,2014-02-21,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-22,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-23,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.19,2014-02-27,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.19,2014-03-02,,,,,,,,,,,,,,,,,,,1.0
AS14.19,2014-03-03,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-05,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-06,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-07,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-08,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.19,2014-03-09,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-10,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.19,2014-03-11,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-12,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.19,2014-03-13,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-14,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.19,2014-03-15,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-16,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.19,2014-03-17,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-18,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-19,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-20,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-21,0.07719941348973611,4.333851851851852,19.172625,,,,,13.15,5.037,,,,,1.0,0.6666666666666666,1.0,6.0,11.52215381769034,
AS14.19,2014-03-22,0.0619569515093235,4.365382716049383,24.713975609756098,,,,,8.842727272727272,35.8065,,,,,1.0,-1.4,1.0,7.0,17.120987342882763,
AS14.19,2014-03-23,0.029460438699569155,4.268655172413793,11.277111111111111,,,,,9.244,67.619,,,,,1.0,-0.8,1.0,7.0,21.37379994392394,
AS14.19,2014-03-24,0.022500668606970288,3.247921568627451,20.520672413793104,4.354166666666667,,,,10.6822,,,,,,1.0,-0.4,1.0,6.0,23.987083347638453,
AS14.19,2014-03-25,0.051652629906245036,3.6690506329113926,23.82695890410959,,,,,8.765833333333333,,,,,,1.0,-1.25,1.0,6.0,28.946312496066092,
AS14.19,2014-03-26,0.04510900763716685,3.6351428571428572,15.4702,,,,,9.9064,7.89125,,2.006,,,1.0,-0.6,1.0,6.0,27.197285710062307,
AS14.19,2014-03-27,0.06618495899109271,3.8498414634146343,21.635417721518987,,,,,9.520199999999999,27.199857142857145,,4.520428571428572,,,1.0,0.0,1.0,7.0,29.31576541618064,1.0
AS14.19,2014-03-28,0.06685343473773947,3.4056833333333336,18.836513513513513,10.9795,,,,10.611166666666668,8.76,,2.0235000000000003,,,1.0,-0.6,1.0,7.0,25.452272714268076,1.0
AS14.19,2014-03-29,0.0951097657155827,3.662953125,21.489333333333335,28.425333333333338,,,,8.452,,,,,,1.0,-0.25,1.0,7.0,22.846272717822686,1.0
AS14.19,2014-03-30,0.04435050386979084,4.146884615384615,18.625222222222224,,,,,10.0536,,,,,,1.0,-0.4,1.0,7.0,18.90765115826629,
AS14.19,2014-03-31,0.06114519945909404,4.210014084507042,16.764295774647888,,,,,8.9334,,9.397,,,,1.0,-0.4,1.0,7.0,19.14330907734957,1.0
AS14.19,2014-04-01,0.06732237810378391,3.622159090909091,19.923813953488374,,,,,9.8854,,,2.9406666666666665,,,1.0,-0.5,1.0,6.0,21.043971020242434,
AS14.19,2014-04-02,0.04420977143628155,4.144833333333334,18.836868421052632,,,,,8.2386,7.952833333333333,,,,,1.0,-0.2,1.0,8.0,28.91368889278835,
AS14.19,2014-04-03,0.02744779730073849,4.185636363636363,21.33488888888889,,,,,8.4748,,,,,,1.0,0.0,1.0,7.0,30.656488900714457,
AS14.19,2014-04-04,0.09692674849016174,4.126603960396039,17.46433695652174,,,,,9.8,28.8085,,,,,1.0,-0.2,1.0,7.0,23.07041304785273,
AS14.19,2014-04-05,0.07038788882528058,4.024767857142857,16.996926829268293,,,60.16366666666667,,10.317250000000001,53.37,,,,,1.0,-0.6,1.0,8.0,17.297571430400925,
AS14.19,2014-04-06,0.07603363097406358,3.947047619047619,18.263684210526314,,,,,9.8554,,,,,,1.0,-1.25,1.0,7.0,25.502824565820518,1.0
AS14.19,2014-04-07,0.07020713022520618,3.1365245901639343,19.459136363636365,,,,,12.7166,9.5495,,,,,1.0,-1.0,1.0,7.0,14.641475427346153,
AS14.19,2014-04-08,0.04709832102438763,3.686131868131868,21.075782608695654,,,,,7.8790000000000004,,,,6.723333333333334,,1.0,-0.4,1.0,6.0,19.69183147087525,1.0
AS14.19,2014-04-09,0.09037408000763832,4.469557377049179,24.555068181818182,,,,,9.10175,,,,,,1.0,-0.4,1.0,7.0,32.2406379601051,1.0
AS14.19,2014-04-10,0.030555866547245857,4.013594594594594,14.823380952380953,,,,,8.07025,11.269,,,,,1.0,-0.5,1.0,7.0,22.17158976579324,
AS14.19,2014-04-11,0.04406536752632089,3.158098039215686,16.882245901639344,,,,,8.4884,10.243666666666666,,,,,1.0,-0.6,1.0,7.0,20.06519356466109,
AS14.19,2014-04-12,0.03418118311617633,4.317954545454546,18.03995744680851,,,,,9.092400000000001,2.77175,,,,,1.0,0.2,1.0,7.0,19.561981124698,
AS14.19,2014-04-13,0.05223319481771589,3.2552222222222222,10.315428571428573,,,,,12.3168,15.125066666666667,,,,,1.0,-0.6,1.0,7.0,13.084374977009636,
AS14.19,2014-04-14,0.05996341000086134,3.6768533333333333,18.464635416666667,,,,,9.874749999999999,70.523,,7.074000000000001,,,1.0,0.0,1.0,7.0,25.32996665901608,
AS14.19,2014-04-15,0.07803030303030303,3.650205882352941,18.794050000000002,,,,,8.745833333333332,9.601,,4.2236666666666665,,,1.0,-1.0,1.0,6.0,23.85056339519125,
AS14.19,2014-04-16,0.024763257575757595,4.0826,17.24931343283582,,,,,7.79475,30.174500000000002,,,,,1.0,-0.6,1.0,7.0,24.417696433407922,1.0
AS14.19,2014-04-17,0.061449579831932756,2.56716,19.871736842105264,,,,,9.504,3.01,,,,,1.0,-0.8,1.0,7.0,23.38726864288103,
AS14.19,2014-04-18,0.04130434782608698,3.190483870967742,20.78610714285714,,,229.132,,7.2245,,,,,,1.0,-1.0,1.0,7.0,18.213194443119896,1.0
AS14.19,2014-04-19,0.07046936267813256,3.1527894736842104,14.892344827586207,,,,,11.3084,17.655416666666667,,2.8930000000000002,,,1.0,-0.4,1.0,7.0,20.514523801349462,
AS14.19,2014-04-20,0.031560607103751165,3.882030303030303,18.71584375,,,,,8.3396,19.0535,,,,,1.0,0.2,1.0,8.0,31.293022719296562,
AS14.19,2014-04-21,0.0405434293205191,3.8113541666666664,23.96796875,,,,,9.5182,10.359285714285715,,,,,1.0,-0.2,1.0,6.0,21.906439025227616,
AS14.19,2014-04-22,0.08872667380676769,2.1054065934065935,24.669908256880735,,,,,8.456000000000001,8.489666666666666,,,,,1.0,0.6,1.0,7.0,12.618276991194962,
AS14.19,2014-04-23,0.07335714438264546,3.4574347826086957,15.493054794520548,,,,,9.408333333333333,32.1945,,,,,1.0,-1.0,1.0,6.0,25.759305556615207,1.0
AS14.19,2014-04-24,0.04539027475396941,3.7240612244897955,17.381943396226415,,,,,11.3295,,,,,,1.0,-0.6,1.0,7.0,22.61608334382375,
AS14.19,2014-04-25,0.06180652366545994,2.9726666666666666,23.812894736842104,,,,,6.167,25.875700000000002,,,1.8265,,1.0,-0.75,1.0,7.0,26.66183670686216,
AS14.19,2014-04-26,0.038461538461538464,3.8438529411764706,15.850363636363635,,,,,9.052999999999999,,,,,,1.0,0.6666666666666666,1.0,8.0,26.29386842250825,1.0
AS14.19,2014-04-27,0.04486664230909752,3.166698113207547,20.650605263157896,,,,,10.42325,36.017272727272726,9.259333333333332,,,,1.0,-1.5,1.0,6.0,27.558063821589688,
AS14.19,2014-04-28,0.07116908028033345,3.693327272727273,18.46203703703704,,,,,9.0575,18.220052631578948,7.7635000000000005,,,,1.0,0.0,1.0,6.0,26.267666650855034,
AS14.19,2014-04-29,0.02568243249036055,2.7037,26.19328,,,,,9.2718,6.304875,,,,,1.0,0.4,1.0,7.0,27.57562497683933,
AS14.19,2014-04-30,0.025469021409538262,4.002142857142857,25.581340425531916,5.125,,,,10.2618,37.166000000000004,,,,,1.0,0.4,1.0,7.0,33.34057142053333,
AS14.19,2014-05-01,0.02830937701005959,3.7037636363636364,16.107439024390242,,,,,9.4832,18.490299999999998,,1.5145,,,1.0,-0.2,1.0,7.0,16.26933331716628,
AS14.19,2014-05-02,0.068939998954771,4.042291139240507,14.584846153846152,,,,,14.14025,,,1.5185,,,1.0,0.0,1.0,7.0,12.947216224026036,
AS14.19,2014-05-03,0.06414587133027652,3.853357142857143,28.459931034482757,,,,,10.273599999999998,9.076,,,,,1.0,0.4,1.0,7.0,29.093038481015434,1.0
AS14.19,2014-05-04,0.036287346310566106,3.6944666666666666,25.888487804878046,,,,,9.096,16.0764,,,,,,-0.4,1.0,7.0,28.540843145520085,
AS14.19,2014-05-05,0.0,,6.098,,,,,,,,,,,,0.25,1.0,7.0,6.10800004005432,
AS14.20,2014-02-17,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.20,2014-02-18,,,,,,,,,,,,,,,,,,,1.0
AS14.20,2014-02-19,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.20,2014-02-21,,,,,,,,,,,,,,,,,,,1.0
AS14.20,2014-02-25,,,,,,,,,,,,,,,,,,,1.0
AS14.20,2014-02-26,,,,,,,,,,,,,,,,,,,1.0
AS14.20,2014-02-27,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-02-28,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-01,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-03,,,,,,,,,,,,,,,,,,,1.0
AS14.20,2014-03-04,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.20,2014-03-05,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.20,2014-03-06,,,,,,,,,,,,,,,,,,,1.0
AS14.20,2014-03-08,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-10,,,,,,,,,,,,,,,,,,,1.0
AS14.20,2014-03-12,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-13,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-15,,,,,,,,,,,,,,,,,,,1.0
AS14.20,2014-03-17,,,,,,,,,,,,,,,,,,,1.0
AS14.20,2014-03-20,,11.969666666666667,6.086,43.303,,31.647,,,47.557,,,,,,-1.0,1.0,7.0,32.94399994611741,
AS14.20,2014-03-21,,,,,,,,,,,,,,,0.25,0.25,7.0,30.0939998626709,
AS14.20,2014-03-22,0.007716049382716034,14.9355,16.788958333333333,,,,,5.151666666666666,3.013,,22.035,,,,1.0,0.5,,18.785612913870043,
AS14.20,2014-03-23,0.00185185185185184,4.506500000000001,23.042181818181817,48.255,,,,4.85375,,,22.147,,,,0.8,0.8,7.0,29.102333347002656,1.0
AS14.20,2014-03-24,0.003,7.24425,14.5225,49.328,,445.804,,14.054,45.656400000000005,,,,,,-0.2,0.4,7.0,9.70341174742755,1.0
AS14.20,2014-03-25,0.01319444444444445,8.464674418604652,15.154124999999999,29.910500000000003,,115.79533333333332,,8.614799999999999,47.553363636363635,,37.002500000000005,14.771500000000001,,,-0.75,-0.5,7.0,18.730457633228628,
AS14.20,2014-03-26,0.003472222222222225,5.943142857142858,11.540285714285714,30.833,,,,6.239,43.420625,,,,,,0.4,0.4,7.0,19.592352923224958,
AS14.20,2014-03-27,0.021249999999999998,7.327875,23.0108,8.8744,,208.24033333333333,,,13.193473684210527,,,,,,0.25,0.75,7.0,14.58351853158739,
AS14.20,2014-03-28,0.00694444444444445,8.488555555555557,14.816555555555558,,,,,8.027,,,,,,,0.5,0.0,7.0,22.41974999010563,
AS14.20,2014-03-29,0.03220873786407767,12.943999999999999,4.226,,,494.903,,6.29,,,,,,1.0,1.0,1.0,7.0,17.41476922768813,
AS14.20,2014-03-30,0.0208333333333333,7.410666666666667,18.586444444444442,,,,,,40.93275,,4.8260000000000005,,,,1.0,1.0,7.0,18.934222274356415,1.0
AS14.20,2014-03-31,0.0125,,5.17725,,,,,,,,,,,1.0,0.8,0.8,7.0,5.1784999370574925,1.0
AS14.20,2014-04-01,0.0,8.699,,,,,,,,,,,,,0.0,0.0,7.0,29.6319999694824,1.0
AS14.20,2014-04-02,0.02499999999999998,8.258666666666667,19.784,37.195499999999996,,,,18.118,78.9297,46.717000000000006,,,,,0.0,0.25,7.0,17.845636389472265,
AS14.20,2014-04-03,0.007175925925925916,7.1005,,,,,,11.387,,,,,,1.0,0.3333333333333333,0.3333333333333333,7.0,18.217666625976566,
AS14.20,2014-04-04,0.01574074074074075,6.857173913043479,14.823410256410256,,9.424875,546.803,,13.834666666666665,72.8066,,,,,,0.75,0.5,7.0,16.062066645092436,
AS14.20,2014-04-05,0.019984483029541162,4.793875,11.815125,13.7375,,140.86233333333334,,5.390739130434782,,,,,,1.0,0.4,0.8,7.0,6.1232926903701435,
AS14.20,2014-04-06,0.024992375530536,6.417166666666667,13.542948717948716,14.083,,209.096,,,60.68533333333334,,,,,1.0,0.6,0.8,7.0,13.353822215398152,1.0
AS14.20,2014-04-07,0.029011707988980725,5.687307692307693,10.184125,77.365,,530.69,,,27.125,,,,,,0.6,1.0,7.0,11.166400027275092,1.0
AS14.20,2014-04-08,0.003367003367003367,6.6664,,,,531.717,,,4.024,,,,,,0.5,0.75,7.0,5.223249971866609,1.0
AS14.20,2014-04-09,0.00625,8.524047619047618,20.24846153846154,31.106375,,,,6.02,22.743411764705883,,,,,,0.25,1.0,7.0,20.649360008239743,1.0
AS14.20,2014-04-10,0.02183641975308642,6.6425,16.254375,20.664666666666665,,,,10.035,41.314125000000004,,,,,,0.5,0.5,7.0,19.325750008225437,1.0
AS14.20,2014-04-11,0.01888888888888888,6.155777777777778,6.576818181818182,,,,,,,,,,,1.0,0.5,0.75,7.0,13.014230764829193,
AS14.20,2014-04-12,0.020478128991060014,5.678666666666667,23.564729166666666,,24.846,202.188,,5.2275,35.07066666666667,,,,,1.0,0.0,0.6,7.0,22.927600002288823,1.0
AS14.20,2014-04-13,0.0,6.2255,,,,569.675,,,,,,,,,0.0,0.6,7.0,5.01699995994568,
AS14.20,2014-04-14,0.005,,,,,,,,,,,,,,0.0,0.2,7.0,,1.0
AS14.20,2014-04-15,0.009920634920634929,6.948933333333333,10.765076923076922,24.137,,,,14.144,13.5541,,,,,,0.0,0.6,7.0,13.15374285834176,
AS14.20,2014-04-16,0.004629629629629634,,,,,,,5.638,,,,,,,0.4,0.6,7.0,5.64900004863739,1.0
AS14.20,2014-04-17,0.014580010632642209,6.756833333333334,18.44536842105263,32.777,,248.4475,,,53.30283333333333,,19.59,,,,-0.4,0.4,7.0,22.498782603637032,1.0
AS14.20,2014-04-18,0.006430041152263367,5.461399999999999,,,,,,,4.877666666666666,,,,,,0.0,0.5,7.0,11.693374961614603,
AS14.20,2014-04-19,0.012931034482758626,4.831333333333333,21.770030769230768,,,196.45,,,35.379,,3.01,,,,0.0,1.0,7.0,25.36730646318005,
AS14.20,2014-04-20,0.008333333333333318,9.074333333333334,11.775666666666666,,,,,5.2266875,4.451,,,,,1.0,-0.4,0.6,7.0,14.048648149878888,
AS14.20,2014-04-21,0.014666977902272024,7.2124999999999995,10.53675,14.783,,,,14.048,39.02366666666667,,,,,,0.2,0.8,7.0,15.291769256958592,1.0
AS14.20,2014-04-22,,,,,,,,,,,,,,,0.0,0.0,7.0,,1.0
AS14.20,2014-04-23,0.011666666666666662,4.077999999999999,10.1179,12.065,,,,12.05,41.575,,,,,,-0.3333333333333333,0.3333333333333333,7.0,13.774588206235098,1.0
AS14.20,2014-04-24,0.005514705882352937,11.210833333333333,14.689242424242424,16.071,,,,5.7215,16.575,,,,,1.0,0.25,0.4,7.0,12.913178614207677,
AS14.20,2014-04-25,0.016120920611211873,9.8444,11.099250000000001,21.807,,,,8.173,60.263,,,,,1.0,0.5,0.25,7.0,10.17526667912801,
AS14.20,2014-04-26,0.0,7.940899999999999,15.388733333333333,,,,,,26.203,,,,,,0.5,0.75,7.0,14.191299962997434,1.0
AS14.20,2014-04-27,0.01789285714285714,4.6657142857142855,8.359483870967741,,,,,10.058,58.3086,,59.635,,,,0.0,0.0,7.0,10.292395358861874,
AS14.20,2014-04-28,0.012801120448179276,5.65616,12.133583333333334,28.627857142857145,,187.00233333333335,,8.025,24.2196,,,,,,0.0,0.2,7.0,15.204979580275861,
AS14.20,2014-04-29,0.0034722222222222337,5.264666666666667,52.7385,18.071,,,,,65.926,,,,,,0.25,0.75,7.0,16.499333302179988,
AS14.20,2014-04-30,,,,,,,,,,,,,,,0.2,0.6,7.0,,
AS14.20,2014-05-01,,,,,,,,,,,,,,,0.2,0.4,7.0,,
AS14.20,2014-05-02,,,,,,,,,,,,,,,0.2,0.2,7.0,,
AS14.20,2014-05-03,,,,,,,,,,,,,,,0.0,0.5,7.0,,
AS14.20,2014-05-04,,,,,,,,,,,,,,,0.0,0.6666666666666666,7.0,,
AS14.20,2014-05-05,,,,,,,,,,,,,,,0.0,0.0,7.0,,
AS14.23,2014-02-17,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-02-18,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.23,2014-02-19,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-02-21,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.23,2014-02-22,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.23,2014-02-23,,,,,,,,,,,,,,,,,,,1.0
AS14.23,2014-02-24,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-02-28,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.23,2014-03-01,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.23,2014-03-07,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-08,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-10,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.23,2014-03-12,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-13,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.23,2014-03-15,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-16,,,,,,,,,,,,,,,,,,,1.0
AS14.23,2014-03-17,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-19,,,,,,,,,,,,,,,,,,,1.0
AS14.23,2014-03-20,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-22,0.3713608957795003,9.853583333333333,15.831191780821916,23.62885,,,,21.051571428571428,28.53385714285714,,32.878189189189186,,,,0.0,1.0,7.0,30.606480409117307,1.0
AS14.23,2014-03-23,0.21799615246001347,6.602617021276595,19.613338095238095,29.04114285714286,,,,16.6455,46.03745081967214,,27.8835,10.600999999999999,,1.0,-0.4,1.0,7.0,23.682955367224558,
AS14.23,2014-03-24,0.3554132307808778,15.195152173913042,13.558692708333334,40.91116666666667,,,,16.828666666666667,31.21275,39.085,28.0964,3.016,,,-0.2,1.0,6.0,23.89111588441251,
AS14.23,2014-03-25,0.2749540512858405,7.653677777777778,15.189130952380951,38.119,,,,16.84109090909091,,45.098,18.40057142857143,,,,-0.4,1.0,6.0,23.025238987784714,
AS14.23,2014-03-26,0.40504885492795534,8.059683544303798,14.64142857142857,57.00691666666666,,44.9755,,15.143125,36.417249999999996,22.086,21.33325,,,1.0,-0.25,1.0,7.0,19.83198881682071,1.0
AS14.23,2014-03-27,0.3562184343434343,8.330369565217392,14.071079365079365,59.6293,,77.94341666666666,,10.31011111111111,15.102,42.16,,,,,0.75,1.0,7.0,19.76678946457411,
AS14.23,2014-03-28,0.40541208791208794,8.578227272727274,17.963634328358207,19.9086,,40.708749999999995,,8.591333333333333,,6.021,,,,,0.6,1.0,7.0,24.97013760487968,
AS14.23,2014-03-29,0.39717587768909013,11.20089705882353,16.232273631840794,30.8848,,44.97144285714286,,10.224416666666666,24.294,14.029250000000001,20.678166666666666,,,,0.25,1.0,7.0,26.4020714289,
AS14.23,2014-03-30,0.4181943516042781,9.995113207547169,13.330573863636364,33.125125000000004,,29.2256,,12.930636363636363,32.669,,27.2746,,,1.0,0.0,1.0,7.0,20.15570651448291,
AS14.23,2014-03-31,0.383014657192235,9.46744705882353,16.351806763285026,39.546,,56.27883333333333,,13.855571428571428,25.265636363636364,34.179,7.025,,,1.0,-0.25,1.0,8.0,25.584210800480196,
AS14.23,2014-04-01,0.5112974987974988,9.257510638297873,15.69010650887574,34.14666666666667,,25.2994,141.805,7.130599999999999,18.291818181818183,49.1844,14.162444444444445,,,,0.0,,8.0,20.45188234693864,
AS14.23,2014-04-02,0.4693480702055396,8.775980392156862,17.03246022727273,54.40290909090909,,48.851600000000005,,17.781,17.259,17.22159677419355,9.618749999999999,11.045,,1.0,0.5,1.0,7.0,25.265832301252377,1.0
AS14.23,2014-04-03,0.3605606998977927,7.060533333333334,15.146540909090909,58.032333333333334,,63.3276,,17.5475,25.3095,51.079,23.153333333333336,4.011,,1.0,0.5,1.0,7.0,20.17371312028072,
AS14.23,2014-04-04,0.5438427062553628,10.090147540983606,17.024117647058823,48.351200000000006,,33.67366666666667,,9.152,28.116,55.262,,,,1.0,1.0,1.0,7.0,22.972287126106785,1.0
AS14.23,2014-04-05,0.3916318101453476,11.97257894736842,15.5533786407767,22.935769230769232,,32.538384615384615,,21.294625,,,6.7615,,,1.0,0.75,1.0,7.0,22.70247540708448,
AS14.23,2014-04-06,0.3032808556039441,5.77755905511811,15.869996336996337,47.80426666666666,,12.542333333333334,,14.303999999999998,19.9814,23.923000000000002,11.766333333333334,,,1.0,0.0,1.0,7.0,19.145482466234796,
AS14.23,2014-04-07,0.3823082263477411,9.765973684210527,15.406645933014355,49.113090909090914,,,,8.5375,21.507583333333333,23.74175,22.587166666666665,,,1.0,-0.25,1.0,7.0,24.868668416926734,1.0
AS14.23,2014-04-08,0.23011788048552753,9.247063492063493,15.330814285714284,33.74675,,26.546999999999997,,12.998375,6.02,63.9735,21.288333333333334,7.28925,,,0.2,1.0,7.0,24.372338838813718,
AS14.23,2014-04-09,0.381734291349676,15.838555555555555,16.237457894736842,40.30595238095238,,115.422,,12.486749999999999,29.671000000000003,,,,,,-0.4,1.0,7.0,24.763958828589494,
AS14.23,2014-04-10,0.28412621329988913,12.91765625,18.493657534246577,32.982,,32.29964705882353,,14.6715,62.842375000000004,,,2.006,,,0.0,1.0,8.0,27.5576013552176,1.0
AS14.23,2014-04-11,0.345387364023241,6.563952380952381,18.18722972972973,,,40.9995,,10.502857142857142,12.1835,14.819631578947368,72.438,,,1.0,0.4,1.0,7.0,17.093984768475373,
AS14.23,2014-04-12,0.3283472785449071,8.750208333333333,14.8277,40.981857142857145,,41.43842857142857,,10.4435625,20.409285714285716,19.5,37.556875,,,,-0.25,1.0,8.0,21.461878258249033,
AS14.23,2014-04-13,0.36259920634920634,10.622153846153847,16.244365853658536,58.246,,9.416,,11.190615384615386,10.827,,48.66733333333334,,,1.0,0.6,1.0,7.0,21.05739531683367,
AS14.23,2014-04-14,0.2996068252948132,9.59154347826087,14.130363636363638,5.753666666666667,,60.92953333333333,,,12.473,34.6228,5.016,,,,,,,19.45677562860342,
AS14.23,2014-04-15,0.3192870679730575,9.783489795918367,14.027711267605634,43.211,,16.413285714285713,37.3865,14.381461538461538,11.039,39.0475,,,,1.0,0.0,1.0,7.0,18.22426759189283,
AS14.23,2014-04-16,0.3784666077105748,8.132,15.981426229508196,,,79.70466666666667,60.081625,11.050461538461539,23.20991666666667,17.81125,,,,1.0,0.0,1.0,7.0,19.666046670277915,
AS14.23,2014-04-17,0.479780409353968,10.739268292682928,16.691191489361703,39.708,,27.7666,40.132392857142854,16.066357142857143,84.255,31.186,31.163600000000002,,,,1.0,1.0,7.0,26.317140243402342,
AS14.23,2014-04-18,0.38146043771043775,9.566374999999999,14.033000000000001,29.424500000000002,,,92.249625,13.095923076923079,27.482,6.017,19.99425,,,1.0,0.4,1.0,8.0,19.16115873578995,
AS14.23,2014-04-19,0.34415584415584416,7.2478750000000005,13.003769230769231,5.035,,66.818,,9.571857142857143,,,23.18166666666667,8.0295,,,0.0,1.0,8.0,16.570876402801343,
AS14.23,2014-04-20,0.5494297847746124,9.770336842105264,14.059991452991452,47.594649999999994,,25.3645,,16.79509090909091,24.936708333333332,,42.227,7.056,,1.0,0.5,1.0,8.0,21.723064711514645,
AS14.23,2014-04-21,0.4115224636722278,8.704083333333333,15.735384615384616,30.9675,,,,17.037909090909093,10.8275,,8.454,,,,-0.4,1.0,7.0,23.340022470174212,
AS14.23,2014-04-22,0.3946185566427017,7.759849462365591,17.327738636363634,24.675428571428572,,,58.42314285714286,12.866454545454546,17.2695,42.101333333333336,3.592,2.755333333333333,,1.0,0.2,1.0,7.0,27.09992614523931,
AS14.23,2014-04-23,0.2371930137596862,9.466614457831326,15.936833333333333,24.89157142857143,,22.1255,44.1090303030303,12.88,,5.013,21.976625,,,1.0,0.0,1.0,7.0,24.050999998044567,
AS14.23,2014-04-24,0.4980656877942016,8.924233333333332,13.597561224489795,15.710833333333333,,3.008,45.939733333333336,15.524625,31.868333333333332,70.298,32.74666666666667,,,1.0,0.0,1.0,7.0,28.954090175081472,1.0
AS14.23,2014-04-25,0.382158008243327,11.644171717171716,18.878675392670157,19.71,,,37.19575675675676,13.647285714285715,30.933555555555554,,35.5525,5.5205,,1.0,-0.2,1.0,8.0,26.441761705723216,
AS14.23,2014-04-26,0.4048643023643024,8.626528301886793,17.65274468085106,35.19133333333333,,1.01,4.013,15.563500000000001,10.23975,24.511000000000003,31.579,,,1.0,-0.5,1.0,8.0,24.487825188603434,
AS14.23,2014-04-27,0.3673707506660292,9.873577464788733,14.129487394957984,33.51066666666667,,,,8.530999999999999,34.528333333333336,27.1425,10.896181818181818,10.091,,1.0,-0.2,1.0,7.0,18.464270253439206,1.0
