id,time,time_period,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.23,2014-05-03,0-8,1.0,,8.430857142857143,,,,,,,,,,,,,,,9.84483329455059,
AS14.23,2014-05-03,8-16,0.875,7.9485,15.34677777777778,,,,,,,,,,,,,,,18.600411751691034,
AS14.23,2014-05-03,16-24,0.21567460317460316,24.790666666666667,14.242845360824743,29.68,,,,,10.655333333333333,,,,,,,,,18.974730346979715,
AS14.23,2014-05-04,0-8,0.217948717948718,13.008333333333333,40.8626724137931,27.999199999999995,,,,,20.568,,,,,,,,,55.63626532651939,
AS14.24,2014-04-09,8-16,,,,,,,,,,,,,,,,,,,1.0
AS14.24,2014-04-09,16-24,,,,,,,,,,,,,,,,,,,1.0
AS14.24,2014-04-10,8-16,,,,,,,,,,,,,,,,,,,1.0
AS14.24,2014-04-10,16-24,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.24,2014-04-11,8-16,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.24,2014-04-11,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.24,2014-04-12,0-8,,,,,,,,,,,,,,1.0,,,,,
AS14.24,2014-04-13,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.24,2014-04-13,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.24,2014-04-14,16-24,0.03496732026143788,11.365581818181818,90.716,10.026,,,,26.928166666666666,,,,,,1.0,1.0,1.0,8.0,57.00979998111728,1.0
AS14.24,2014-04-15,0-8,0.00625,6.2415,41.065999999999995,,,,,,18.681,,,,,,,,,60.79079995155339,
AS14.24,2014-04-15,8-16,0.09320268361581915,9.940840000000001,20.282928571428574,,,,,11.3058,12.134,,,,,1.0,0.0,1.0,7.666666666666667,30.166517257690433,1.0
AS14.24,2014-04-15,16-24,0.13375706214689267,7.509542857142857,31.644818181818184,,,,,22.749,106.17025,78.393,,3.5564999999999998,,1.0,-1.5,0.5,7.5,80.0883124768734,
AS14.24,2014-04-16,0-8,0.0,,,,,,,,,,,,,,,,,,
AS14.24,2014-04-16,8-16,0.14164356274362452,5.985558139534884,35.84775,,,,,14.098666666666666,38.765,,,,,1.0,0.3333333333333333,0.5,7.666666666666667,35.32719047864275,1.0
AS14.24,2014-04-16,16-24,0.15495140348577294,7.796157894736843,65.29040540540541,,,,,17.1225,,113.599,,,,1.0,-1.5,0.0,7.0,101.9597027044038,1.0
AS14.24,2014-04-17,0-8,0.017094017094017137,22.682433333333332,164.2154,,,,,,,,,,,1.0,,,,85.57594441043005,1.0
AS14.24,2014-04-17,8-16,0.09868395156061868,8.683960784313726,187.2247142857143,,,,,11.779000000000002,19.85342857142857,,,1.851,,1.0,-1.3333333333333333,0.0,6.666666666666667,85.29417389372121,
AS14.24,2014-04-17,16-24,0.015625,109.37560869565218,60.245,,,,,12.0915,37.488733333333336,,,,,1.0,-2.0,1.0,7.0,89.14259092374286,1.0
AS14.24,2014-04-18,0-8,0.0,,,,,,,,,,,,,,,,,,
AS14.24,2014-04-18,8-16,0.352113660848955,7.187755319148936,73.4178125,,,,,18.57,51.8004,,,,,1.0,0.0,0.6666666666666666,6.666666666666667,127.63750000975351,1.0
AS14.24,2014-04-18,16-24,0.13435977651930342,41.3574875,104.48233333333332,1.5074999999999998,,,,11.055,45.95390909090909,,,1.3493333333333333,,1.0,1.0,1.0,7.5,59.7967499891917,
AS14.24,2014-04-19,0-8,0.014958357685564,9.684000000000001,82.32442857142857,,,,,,12.711333333333334,,,,,1.0,,,,73.40190909125586,1.0
AS14.24,2014-04-19,8-16,0.06968299514927924,6.045774193548388,44.156083333333335,,,,,7.52,111.40875,,,,,,-1.0,1.0,7.0,111.4942666530609,
AS14.24,2014-04-19,16-24,0.008333333333333338,4.920249999999999,44.17675,,,,,8.526666666666666,57.30823076923077,,,,,,1.0,1.0,7.5,80.76628569194251,
AS14.24,2014-04-20,0-8,0.0010416666666666625,13.963272727272727,656.343375,,,,,,17.078,,,,,1.0,,,,77.57811109224954,
AS14.24,2014-04-20,8-16,0.08125000000000004,11.261808510638296,64.9284,,,,,12.742,15.567,,,4.086,,1.0,-0.5,0.5,7.0,139.22785711288452,
AS14.24,2014-04-20,16-24,0.24479166666666666,6.961799999999999,63.42357142857143,,,,,8.124333333333334,64.257,,,,,,1.3333333333333333,1.0,8.333333333333334,86.80992862156461,
AS14.24,2014-04-21,0-8,0.04270833333333329,6.2506,194.01375000000002,,,,,,7.696666666666666,,,,,,,,,223.2212499380112,
AS14.24,2014-04-21,8-16,0.0,10.397400000000001,113.32419999999999,,,,,8.028,59.72361111111112,,7.926,,,,-1.0,1.0,7.0,153.13966661691677,
AS14.24,2014-04-21,16-24,0.004310344827586213,6.583181818181819,63.27763636363636,,,,,7.870333333333334,,,4.706333333333333,6.206666666666666,,,1.0,1.0,7.666666666666667,85.39235712800712,
AS14.24,2014-04-22,0-8,0.018162393162393126,15.942777777777776,121.5055,,,,,,,,,,,,,,,128.85900012652078,
AS14.24,2014-04-22,8-16,0.17040061568169054,7.9556249999999995,74.66714285714286,9.241900000000001,,,,8.372666666666666,28.783,,,2.03925,,1.0,0.0,0.6666666666666666,7.0,67.50081081648132,1.0
AS14.24,2014-04-22,16-24,0.0414149797250496,13.4731875,,,,,,11.543,6.119,,,3.018,,1.0,1.0,1.0,7.5,23.995000034570698,
AS14.24,2014-04-23,0-8,0.004310344827586213,10.429,,,,,,,,,,,,,,,,10.455666621526074,
AS14.24,2014-04-23,8-16,0.027083333333333286,9.689639999999999,15.492846153846155,,,,,12.258333333333333,103.3975,,,,,1.0,0.3333333333333333,1.0,7.666666666666667,62.493272738023215,
AS14.24,2014-04-23,16-24,0.08366596638655459,8.743363636363638,99.52944444444444,,,,,8.27,40.131,,,4.018,,,-2.0,1.0,7.0,197.78550000985487,
AS14.24,2014-04-24,0-8,0.0,2.14,,,,,,,,,,,,,,,,2.14499998092651,
AS14.24,2014-04-24,8-16,0.07492409153362652,8.280641509433963,18.911083333333334,,,,,9.026666666666666,20.239,,,6.774571428571428,,1.0,-0.5,0.5,6.666666666666667,45.163799989223484,
AS14.24,2014-04-24,16-24,0.08644151796489138,9.175166666666668,99.31755263157895,,,,,10.144499999999999,92.346,,,1.4036,,1.0,0.0,0.5,7.0,130.14902380534582,
AS14.24,2014-04-25,0-8,0.0,14.654666666666666,,,,,,,,,,,,,,,,14.66300002733866,
AS14.24,2014-04-25,8-16,0.07311445797085414,9.487126760563381,18.50285185185185,,,,36.117,8.852333333333332,9.892999999999999,,,,,1.0,0.0,0.0,6.333333333333333,49.32007144178663,1.0
AS14.24,2014-04-25,16-24,0.12625601653776536,6.7475471698113205,25.509,12.057666666666668,,,,18.692,10.497333333333334,29.138,,26.819666666666667,,1.0,0.5,1.0,6.0,36.44476668039959,
AS14.24,2014-04-26,0-8,0.0,11.9235,,,,,,,,,,,,1.0,,,,15.927333275477077,
AS14.24,2014-04-26,8-16,0.49640216382817937,8.250518518518518,3.01,,,,,15.14,21.188,41.7175,,,,1.0,1.5,1.0,7.5,25.784142902919207,1.0
AS14.24,2014-04-26,16-24,0.5576083297804043,4.838770833333333,27.1976,3.221,,,,8.757,,104.08250000000001,,2.013666666666667,,1.0,0.3333333333333333,1.0,7.666666666666667,34.0165454907851,1.0
AS14.24,2014-04-27,0-8,0.0012376237623762374,23.585333333333335,25.4696,,,,,,,,,,,,,,,169.8090000152587,
AS14.24,2014-04-27,8-16,0.10744473406198467,4.108625,59.868,,,,,9.061499999999999,,,,,,,-1.5,0.5,6.5,108.40479998588557,
AS14.24,2014-04-27,16-24,0.10383087661294021,5.679047619047619,66.83771428571428,,,,,7.7875,53.183499999999995,,,,,,-0.5,1.0,7.5,20.160818143324423,
AS14.24,2014-04-28,0-8,0.0031779661016949124,9.1056,200.71925,,,,,,5.5195,,,,,,,,,150.17299997806546,1.0
AS14.24,2014-04-28,8-16,0.14873807686941548,11.455190476190475,57.04535483870968,,,,,12.401333333333334,29.991999999999997,,,4.5344,,1.0,0.0,0.3333333333333333,6.333333333333333,87.80217648954951,
AS14.24,2014-04-28,16-24,0.04013839273497205,8.009142857142857,56.758208333333336,14.107,,,9.6115,8.06,52.4338,,,,,1.0,1.0,1.0,7.5,78.04544827033732,
AS14.24,2014-04-29,0-8,0.0,1.552,,,,,,,10.032,,,4.171,,,,,,17.2760000228882,
AS14.24,2014-04-29,8-16,0.11489238155811714,5.259507042253522,51.87388461538462,,,,,8.234333333333334,5.76875,,,2.007,,1.0,1.0,-0.3333333333333333,5.666666666666667,61.25875862713524,
AS14.24,2014-04-29,16-24,0.03752626050420164,9.87645945945946,54.364911111111105,11.393333333333333,,,,10.714,7.79425,,,2.7083333333333335,,1.0,2.0,1.0,7.0,59.82747170610247,
AS14.24,2014-04-30,0-8,0.003125,16.4292,232.42399999999998,,,,,,22.16333333333333,,,,,,,,,91.44442858014791,
AS14.24,2014-04-30,8-16,0.2081098425502712,14.715830508474577,75.9074,12.461384615384615,,,36.37,9.619499999999999,39.203,,,5.106,,1.0,1.0,0.5,6.0,88.9796896638541,
AS14.24,2014-04-30,16-24,0.245283453403658,18.87017857142857,76.748,,,,,11.307,62.735,,12.1415,7.25,,,-2.0,1.0,7.0,99.69395000338555,1.0
AS14.24,2014-05-01,0-8,0.0,,,,,,,,,,,,,,,,,,
AS14.24,2014-05-01,8-16,0.09992559523809533,13.498347826086956,53.533,,,,,9.407666666666666,135.45,,,,,,0.0,1.0,7.666666666666667,52.59731577572068,
AS14.24,2014-05-01,16-24,0.24779548096440313,18.478241935483872,63.14126666666667,,,,,10.55,125.45150000000001,,,,,,-2.0,1.0,7.0,197.5473125129939,
AS14.24,2014-05-02,0-8,0.002380952380952375,19.49125,,,,,,,,,,,,,,,,77.9960000514984,
AS14.24,2014-05-02,8-16,0.02068188637969586,19.579583333333332,115.885,,,,,13.442666666666668,111.97179999999999,,,,,,-0.6666666666666666,1.0,7.0,226.3798750340937,
AS14.24,2014-05-02,16-24,0.19966995927199566,3.6967142857142856,22.451,,,,,11.049,,,5.015,,,,-2.0,1.0,7.0,17.53888887829251,
AS14.24,2014-05-03,0-8,0.05979872881355938,12.865484848484847,20.111,,,,,15.062,,,4.102,,,,-2.0,1.0,7.0,19.07024002075195,
AS14.24,2014-05-03,8-16,0.055579096045197715,17.974722222222223,144.71599999999998,,,,91.312,7.691333333333333,,,,,,,-1.0,1.0,6.666666666666667,181.3969999849796,
AS14.24,2014-05-03,16-24,0.0010416666666666625,11.366125,136.07085714285714,4.022,,,282.191,7.083,,,75.3805,,,1.0,-0.5,1.0,7.0,147.3327500025431,
AS14.24,2014-05-04,0-8,0.009428418803418801,11.105162790697674,72.81966666666666,,,,,,,,285.084,,,,,,,46.00292683229213,
AS14.24,2014-05-04,8-16,0.08862391332912692,59.699023255813955,30.629142857142856,,,,10.3572,9.054,,,,,,,-2.0,1.0,7.0,29.183821422713127,
AS14.24,2014-05-04,16-24,0.25137429971988795,11.847558823529411,27.35068,,,,,10.776000000000002,22.098,,,,,,1.0,1.0,8.0,64.5460416873296,
AS14.24,2014-05-05,0-8,0.07457107843137253,14.427999999999999,3.01,,,,,,,,,,,,,,,44.802999973297105,
AS14.24,2014-05-05,8-16,0.021857159686759574,5.584583333333333,101.2866818181818,,,,,10.7105,97.8885,,156.617,,,,-1.5,0.0,5.5,220.74146153376645,
AS14.24,2014-05-05,16-24,0.17499612581549326,6.530071428571428,51.637166666666666,,,,,15.08,32.336000000000006,,,,,,1.0,1.0,7.0,39.841312512755415,
AS14.24,2014-05-06,0-8,0.17610731539397215,41.06092592592592,,,,,,,54.204,,,,,,,,,26.86652377673559,
AS14.24,2014-05-06,8-16,0.28774647264054604,13.64752,54.705380952380956,,,,,,36.247,,179.859,,,1.0,,,,97.34715383786421,
AS14.24,2014-05-06,16-24,0.0262605042016807,5.3627142857142855,22.148400000000002,,,,,,,,,,,,,,,37.101999938488014,
AS14.24,2014-05-07,0-8,0.0020833333333333376,25.97683333333333,32.479000000000006,,,,,,2.006,,,,,,,,,206.69099998474104,
AS14.24,2014-05-07,8-16,0.0072491906598705,11.274537037037037,78.520125,,,,,10.19,16.224857142857143,,,2.8207999999999998,,,1.3333333333333333,0.5,6.666666666666667,126.65381250530473,
AS14.24,2014-05-07,16-24,0.03132161955691366,5.0674761904761905,69.89423529411765,,,,,25.2445,3.6813333333333333,,,,,,0.5,1.0,7.5,50.452793154223194,
AS14.24,2014-05-08,0-8,0.0,52.4116,,,,,,,,,,,,,,,,131.05400002002705,
AS14.24,2014-05-08,8-16,0.12864914870772298,6.011372881355932,28.246875,,,,,9.811333333333334,15.537636363636363,,,3.03,,1.0,0.3333333333333333,1.0,6.666666666666667,43.9313913324605,1.0
AS14.24,2014-05-08,16-24,0.14689265536723164,19.178295454545456,86.48093333333333,36.429153846153845,,,,7.023999999999999,,11.381666666666668,,,,,,,8.0,102.42842310208547,
AS14.24,2014-05-09,0-8,0.0,19.906,,,,,,,,,,,,,,,,19.9010000228882,
AS14.24,2014-05-09,8-16,0.1130025027177319,11.957412698412698,61.25734482758621,,,,40.4675,21.564999999999998,,,,,,1.0,-1.6666666666666667,1.0,7.333333333333333,99.10703702326173,
AS14.24,2014-05-09,16-24,0.13831704291886235,3.76116,51.6999,,,,42.393,15.0675,,,,1.6025,,,1.0,1.0,7.5,59.37592310171859,
AS14.24,2014-05-10,0-8,0.101453081232493,6.133825,89.02199999999999,12.476333333333335,,,,,36.493,,,,,,,,,150.63277779685123,
AS14.24,2014-05-10,8-16,0.15309873949579836,62.63563768115942,85.24927777777778,,,,,8.681000000000001,18.38175,,,,,1.0,0.0,,7.0,110.70082603330198,
AS14.24,2014-05-10,16-24,0.017547994807679174,13.966378378378378,53.64090909090908,,,,,8.023,242.947,,339.493,3.085,,,-1.0,,7.0,94.03739998340625,
AS14.24,2014-05-11,0-8,0.00323275862068965,7.227416666666667,50.1442,,,,,,,,,,,,,,,112.5299999713899,
AS14.24,2014-05-11,8-16,0.01695036989154635,19.3088125,23.091874999999998,,,,,11.543,,,,,,,-1.0,1.0,7.0,59.00500001226148,
AS14.24,2014-05-11,16-24,0.11580140530788587,33.093185185185185,59.771,,,,,8.417333333333334,11.3205,,3.403,,,,-1.0,1.0,7.333333333333333,60.69162064585189,1.0
AS14.24,2014-05-12,0-8,0.0030845051006341247,6.470461538461539,76.78659999999999,,,,,,,,,,,,,,,177.3234999656677,
AS14.24,2014-05-12,8-16,0.13440467288610358,11.37439393939394,34.19086956521739,22.563235294117646,,,46.99466666666666,10.038666666666666,25.418652173913046,,,1.6836666666666666,,,-0.6666666666666666,0.3333333333333333,7.0,72.63683334489664,
AS14.24,2014-05-12,16-24,0.14444444444444457,11.639571428571427,85.18599999999999,,,,9.043,12.1125,15.038,,,2.179,,1.0,-1.0,1.0,7.0,146.5850512859147,
AS14.24,2014-05-13,0-8,0.006302521008403362,15.54546153846154,20.6385,,,,,,,,,,,,,,,56.960000038146894,
AS14.24,2014-05-13,8-16,0.08857668067226895,13.254333333333333,54.64327586206896,,,,7.0625,8.062666666666667,20.373250000000002,,,11.055,,,-0.5,0.5,7.5,111.91623995780952,
AS14.24,2014-05-13,16-24,0.06795521174571519,7.843560606060605,63.833,31.31625,,,,12.124500000000001,6.05,,,,,1.0,0.0,1.0,7.5,62.831594589594246,
AS14.24,2014-05-14,0-8,0.001050420168067225,12.60675,10.923666666666668,,,,,,,,,,,,,,,20.819749951362613,
AS14.24,2014-05-14,8-16,0.17076723888164558,14.955538461538461,71.8568125,,,,,10.85,25.22705263157895,,,9.983,,1.0,-1.0,-0.3333333333333333,5.333333333333333,62.90553193903983,1.0
AS14.24,2014-05-14,16-24,0.014697573944832162,17.539600000000004,59.387228571428565,20.229857142857146,,,,14.751000000000001,8.32475,23.2,,3.5103333333333335,,,-1.0,-0.5,5.0,60.56259998321535,
AS14.24,2014-05-15,0-8,0.0021009887005649626,10.2494,321.91833333333335,,,,,,,,,,,,,,,143.69725000858304,
AS14.24,2014-05-15,8-16,0.05015756302521,8.261906976744186,148.45766666666665,,,,39.219,10.0445,4.617999999999999,,,,,1.0,0.5,0.5,6.5,201.19199999173486,1.0
AS14.24,2014-05-15,16-24,0.11123036187530207,16.226254901960782,85.46427272727273,,,,,16.45866666666667,34.659166666666664,,,,,1.0,0.0,0.3333333333333333,6.333333333333333,93.51607146149588,1.0
AS14.24,2014-05-16,0-8,0.019852941176470587,6.423750000000001,,,,,,,,,,,,,,,,6.419666687647506,
AS14.24,2014-05-16,8-16,0.0020161290322580623,6.166096774193549,32.95480555555556,,,,,9.784,35.429153846153845,,,,,,-0.6666666666666666,0.6666666666666666,6.666666666666667,62.379433369636516,
AS14.24,2014-05-16,16-24,0.04356587462571233,9.159,36.864066666666666,,,,,8.53,14.397375,,,5.029,,1.0,1.0,1.5,7.5,152.62861115402652,
AS14.24,2014-05-17,0-8,0.003151260504201675,15.36075,63.288,,,,,,,,,,,,,,,16.82849991321565,
AS14.24,2014-05-17,8-16,0.0390889830508475,33.34386842105263,64.239875,,,,,8.5315,22.940636363636365,,,,,,0.0,1.0,7.5,60.564892862524324,
AS14.24,2014-05-17,16-24,0.04791666666666666,16.66864406779661,51.73225,,,,,9.076333333333332,,,,7.071000000000001,,1.0,-0.6666666666666666,1.0,7.666666666666667,78.8042381093616,
AS14.24,2014-05-18,0-8,0.0,8.449222222222222,33.563833333333335,,,,,,,,,,,,,,,75.04116662343337,
AS14.24,2014-05-18,8-16,0.010416666666666675,10.545087719298246,65.0391,,,,,9.457,31.865571428571428,,,,,1.0,-0.6666666666666666,0.6666666666666666,7.333333333333333,62.522212779268294,
AS14.24,2014-05-18,16-24,0.06979166666666663,9.632393939393939,64.76906896551723,5.948499999999999,,,,14.5475,,,,,,1.0,0.5,0.5,7.0,56.80517778926423,1.0
AS14.24,2014-05-19,0-8,0.0020833333333333376,9.253222222222222,32.454142857142855,6.02,,,,,,,,,,,,,,46.11671427318027,
AS14.24,2014-05-19,8-16,0.0125,6.189529411764706,87.62049999999999,,,,,15.454333333333333,26.478166666666667,,,,,,0.3333333333333333,0.6666666666666666,7.333333333333333,109.84783332877686,
AS14.24,2014-05-19,16-24,0.009375000000000001,6.934526315789474,23.66781818181818,,,,,9.63,18.34375,,,,,1.0,0.0,1.0,7.5,41.11060001055397,1.0
AS14.24,2014-05-20,0-8,0.0,,,,,,,,,,,,,,,,,,
AS14.24,2014-05-20,8-16,0.09502801120448182,7.843862068965517,33.07933333333333,,,,,12.5985,8.258333333333333,,,,,1.0,0.0,1.0,7.0,61.5233000040055,1.0
AS14.24,2014-05-20,16-24,0.03849862258953169,10.214182926829269,29.77202564102564,,,,,6.156,17.27955,,,,,1.0,0.0,1.0,7.0,65.45574998855591,
AS14.24,2014-05-21,0-8,0.0,,,,,,,,,,,,,,,,,,
AS14.24,2014-05-21,8-16,0.10625000000000004,8.257183673469386,41.25495,4.2010000000000005,,,,12.105250000000002,,,,1.3363333333333334,,,0.3333333333333333,1.0,6.666666666666667,51.648399982452354,
AS14.24,2014-05-21,16-24,0.04687500000000009,14.938914285714285,35.44009090909091,,,,,12.225,51.438,,,,,,0.0,-0.5,5.5,42.9986956326858,1.0
AS14.24,2014-05-22,0-8,0.004166666666666662,3.8766,13.036,,,,,,,,,,,,,,,11.719199943542485,1.0
AS14.24,2014-05-22,8-16,0.10974264705882342,8.30671052631579,39.54354545454545,,,,,9.633500000000002,13.121,,,,,1.0,0.5,1.0,6.5,54.224692271305955,1.0
AS14.24,2014-05-22,16-24,0.0125,8.870606557377048,42.752125,,,,,18.073,11.682,,,,,,0.6666666666666666,0.6666666666666666,6.666666666666667,61.91038889355127,
AS14.24,2014-05-23,0-8,0.00316016237003275,8.988714285714286,88.61833333333334,,,,,,157.65375,,,,,,,,,231.89440002441341,
AS14.24,2014-05-23,8-16,0.0242788461538462,11.539487804878048,80.58915384615385,15.963,,,,10.429333333333334,11.168,,,,,,0.0,0.3333333333333333,6.666666666666667,117.21055554019075,
AS14.24,2014-05-23,16-24,0.00625,12.365230769230768,17.290333333333333,,,,,9.528500000000001,7.029,,11.469666666666667,,,1.0,-0.5,1.0,7.0,47.5007999897003,
AS14.24,2014-05-24,0-8,0.004166666666666662,2.112,,,,,,,,,,,,,,,,,
AS14.24,2014-05-24,8-16,0.006182795698924725,6.521851851851852,26.78095454545454,,,,,11.565333333333333,16.834,,,,,,-0.3333333333333333,0.6666666666666666,7.333333333333333,55.599761883417784,
AS14.24,2014-05-24,16-24,0.023993347338935576,8.464117647058822,41.321,,,,,16.744500000000002,20.6075,,,,,,0.5,1.0,7.0,54.871714251382,
AS14.24,2014-05-25,0-8,0.0,,,,,,,,,,,,,,,,,,
AS14.24,2014-05-25,8-16,0.07708333333333338,23.6933,34.04355555555556,,,,,10.436333333333332,,,,,,,0.0,1.0,7.0,87.39925001064942,
AS14.24,2014-05-25,16-24,0.06080508474576275,9.28067857142857,29.970052631578948,,,,,8.5465,19.062,,,,,1.0,1.0,1.0,7.0,232.4382400035859,
AS14.24,2014-05-26,0-8,0.005081300813008125,20.830666666666666,26.584,,,,,,,,,,,,,,,34.7979999780655,
AS14.24,2014-05-26,8-16,0.003125,8.513939393939394,78.57781818181819,,,,,18.6965,,,,,,1.0,0.0,1.0,7.0,71.52811112668778,1.0
AS14.24,2014-05-26,16-24,0.0,6.014243243243243,34.394777777777776,,,,,8.112,34.421,,,,,,1.3333333333333333,1.0,7.0,43.67113048097362,
AS14.24,2014-05-27,0-8,0.0072916666666666755,33.62480000000001,,,,,,,,,,,,,,,,67.26280002593998,
AS14.24,2014-05-27,8-16,0.12116712668186648,6.02162962962963,28.214193548387097,,,,,11.152333333333333,5.031499999999999,,,,,1.0,2.0,0.5,6.0,125.65657896744558,1.0
AS14.24,2014-05-27,16-24,0.0647395496660203,11.101282608695652,45.20176923076922,,,,,10.848500000000001,190.681,,,,,1.0,-1.0,1.0,6.5,60.635315807242144,
AS14.24,2014-05-28,0-8,0.0,13.671,,,,,,,,,,,,,,,,13.768000125885,
AS14.24,2014-05-28,8-16,0.23763972704041086,8.721764705882354,28.769875,,,,,11.0545,,60.49866666666667,,,,1.0,0.0,0.5,6.5,212.41851853441307,
AS14.24,2014-05-28,16-24,0.057030195936967024,14.077556451612903,52.58464102564103,,,,,11.05275,21.144833333333334,,,,,1.0,0.0,0.5,6.666666666666667,84.4728823549607,1.0
AS14.24,2014-05-29,0-8,0.021551724137931,7.263999999999999,28.335333333333335,,,,,,5.5205,,,,,,,,,117.860000133514,
AS14.24,2014-05-29,8-16,0.011813541205956062,13.014295454545454,44.885902439024385,,,,,10.500333333333332,,,,,,,-1.3333333333333333,1.0,7.0,69.79082856178286,
AS14.24,2014-05-29,16-24,0.022350185468439414,22.983333333333334,31.15115625,,,,,9.597000000000001,10.334777777777779,,,,,,1.0,0.5,7.0,39.891317059354094,
AS14.24,2014-05-30,0-8,0.0,8.5155,95.683,,,,,,,,,,,,,,,112.717000007629,
AS14.24,2014-05-30,8-16,0.008566357577513763,8.194052631578948,67.30115,,,,,8.373,18.595,,,,,,0.0,1.3333333333333333,7.333333333333333,123.25519046329315,
AS14.24,2014-05-30,16-24,0.09848638607985569,8.690383561643836,51.042199999999994,,,,,10.036000000000001,22.082333333333334,,,2.5195,,1.0,0.5,1.0,7.5,83.98469448751874,
AS14.24,2014-05-31,0-8,0.006302966101694913,18.393607843137254,53.549400000000006,,,,,,,,,,,,,,,29.425853647836835,
AS14.24,2014-05-31,8-16,0.2114163614163615,6.946722222222222,44.593625,,,,,7.019,,,,,,,1.0,1.0,7.0,38.35523078991819,
AS14.24,2014-05-31,16-24,0.41983935854083854,,,,,,,,,,,,,,,,,,
AS14.24,2014-06-01,0-8,0.12180408180221249,10.960703703703702,70.90125,,,,,8.155,,,,,,,1.0,1.0,8.0,32.676666657129914,
AS14.24,2014-06-01,8-16,0.0042016806722689,14.371180327868853,143.3052,,,,,9.585,32.853,,,,,,-1.5,1.0,7.0,47.14410907571964,
AS14.24,2014-06-01,16-24,0.016082492881658438,9.78393023255814,98.77616666666665,,,,,13.436,132.28179999999998,,,,,1.0,-1.3333333333333333,0.3333333333333333,6.333333333333333,114.48843748867509,
AS14.24,2014-06-02,0-8,0.011502100840336139,10.701,108.45566666666666,,,,,,5.024500000000001,,,,,,,,,80.00099999904634,
AS14.24,2014-06-02,8-16,0.022970085470085465,13.292620689655172,65.62817647058824,,,,,7.088,56.129999999999995,,,1.519,,,1.0,1.0,7.0,216.75863638791168,
AS14.24,2014-06-02,16-24,0.08267103071128501,11.109131578947368,58.964416666666665,21.205,,,,7.5195,,,,15.0675,,1.0,0.0,1.0,6.5,85.61559998194372,
AS14.24,2014-06-03,0-8,0.003048780487804875,8.021625,15.2545,,,,,,,,,,,,,,,25.972500006357823,1.0
AS14.24,2014-06-03,8-16,0.1487414031339216,9.903864864864865,55.60582758620689,,,,,8.487666666666668,,,,2.5735,,1.0,0.3333333333333333,1.0,8.0,136.89652942208681,1.0
AS14.24,2014-06-03,16-24,0.12264064580384428,12.48458695652174,51.934930232558145,,,,,6.571,37.2825,,,2.5113333333333334,,,0.5,1.0,7.5,84.0854166547457,1.0
AS14.24,2014-06-04,0-8,0.00203252032520325,11.043333333333335,,,,,,,,,,,,,,,,11.077333291371664,
AS14.24,2014-06-04,8-16,0.060989797384362276,7.277499999999999,66.38021052631579,,,,,7.801666666666666,,,,,,,0.6666666666666666,1.0,7.0,148.6345555252499,
AS14.24,2014-06-04,16-24,0.07613224637681164,9.993771929824561,53.29665,,,,,7.6845,17.2345,,,,,1.0,0.0,1.0,7.0,87.56634090705352,1.0
AS14.24,2014-06-05,0-8,0.0052521008403361375,8.59925,22.562333333333335,,,,,,,,,,,,,,,54.4018000125885,
AS14.24,2014-06-05,8-16,0.22615190143854147,23.425098039215687,28.46876923076923,,,,,12.0455,18.109,,,,,1.0,-0.5,1.0,7.0,31.680391301279492,
AS14.24,2014-06-05,16-24,0.22562416270856175,7.360651515151515,25.711066666666667,,,,,7.756333333333334,19.231875000000002,75.24566666666668,,,,1.0,0.5,1.0,7.0,44.22358062190395,
AS14.24,2014-06-06,0-8,0.0,15.321666666666665,35.231,,,,,,,,,,,,,,,40.6050000190735,
AS14.24,2014-06-06,8-16,0.2797504948555728,6.054119047619047,40.916823529411765,,,,,6.619999999999999,,,,2.072,,1.0,1.5,,7.0,61.01593748480082,
AS14.24,2014-06-06,16-24,0.28867742886085584,6.8664385964912285,31.613444444444447,,,,,11.587,,,,,,1.0,-0.5,1.0,8.0,30.417913053346698,
AS14.24,2014-06-07,0-8,0.19746957450761793,225.40023076923077,16.184782608695652,,,,,,,,,,,,,,,16.372222211625843,
AS14.24,2014-06-07,8-16,0.03258513931888539,106.89983333333333,109.493,,,,,6.214,,,,,,,-1.0,,8.0,62.698299956321705,1.0
AS14.24,2014-06-07,16-24,0.015625,19.233111111111114,84.74066666666667,,,,,,53.425,,,,,,,,,743.5575000047692,
AS14.24,2014-06-08,0-8,0.196428571428571,23.100375,3.042,,,,,9.048,190.76,,,,,,-2.0,1.0,6.0,21.76033322016396,
AS14.24,2014-06-08,8-16,0.0405373831775701,16.6586,372.473,,,,,9.021,,,,,,,-1.0,1.0,7.0,266.47924995422375,
AS14.24,2014-06-09,0-8,0.25,,,,,,,,,,,,,,,,,,
AS14.25,2014-02-17,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.25,2014-02-17,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.25,2014-02-18,16-24,,,,,,,,,,,,,,1.0,,,,,
