id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.13,2014-04-29,0.325002877061394,25.08225,34.095171717171716,,,,7.579,8.969681818181819,20.629777777777775,41.351333333333336,,,,,-1.25,1.25,8.5,56.0711538491549,
AS14.13,2014-04-30,0.29367141217445164,11.887625,32.21710256410256,,,,118.425,27.28225,37.3305,80.84066666666666,,,,,-1.1666666666666667,1.0,7.833333333333333,52.60438572168349,
AS14.13,2014-05-01,0.1467776308054086,15.903899999999998,31.383814814814816,,,,24.51075,91.83049999999999,46.60011111111111,53.7812,28.538,,,,-1.0,2.0,8.333333333333334,57.003734506337004,
AS14.13,2014-05-02,0.22384322876155907,28.872305555555556,44.433888111888116,,,,7.516222222222222,17.509857142857143,35.93892857142857,34.850857142857144,,,,,-1.4,0.8,8.0,69.20763558856514,
AS14.13,2014-05-03,,3.222909090909091,1.095,,,,,,9.862285714285715,,,,,,-0.75,1.0,7.25,4.6271333376566535,
AS14.13,2014-05-04,,,,,,,,,,,,,,,-1.0,1.0,8.0,,
AS14.14,2014-03-22,0.09600046671698097,18.44020512820513,53.908433333333335,35.568705882352944,46.834666666666664,,,39.656749999999995,35.13360377358491,,,4.044333333333333,,,-0.6,0.0,5.8,63.083335051831504,
AS14.14,2014-03-23,0.0664366525273635,20.442762845849803,52.610229508196724,15.02747619047619,79.81200000000001,,,25.400750000000002,36.44881081081081,,,,,,-0.6,0.2,6.0,50.22655368255358,
AS14.14,2014-03-24,0.08183477959828252,14.180410041841004,58.375983193277314,51.67622222222222,43.422450000000005,,,48.785999999999994,38.02468,42.0058,,,,,-1.0,0.25,6.5,63.687406093336,
AS14.14,2014-04-01,0.0520055667194414,9.366178571428572,11.89,,,,,8.0404,32.446,,,,,,0.0,0.4,6.2,20.518285705929717,
AS14.14,2014-04-02,0.06348750312481978,36.90116666666667,32.1526,,,,,7.0335,35.866,,,,,,-1.0,1.0,7.0,24.37103122472763,
AS14.14,2014-04-03,0.06938709391802698,27.34462711864407,33.99981818181818,,8.059,,,11.317666666666668,46.582,,,,,,-0.5,1.0,7.333333333333333,59.316474986076415,
AS14.14,2014-04-04,0.0038194444444444413,14.95775,18.144,,,,,7.868250000000001,,,,,,,-1.0,1.0,7.5,30.75409996509551,
AS14.14,2014-04-05,0.016678436911487748,29.336407407407407,107.92914285714286,,,,3.011,13.339400000000001,19.82,,,,,,-1.6,0.6,7.4,41.27497223350737,
AS14.14,2014-04-09,0.11708683473389359,28.365645161290324,23.79657142857143,,,,,7.603,13.054,,,,,,0.3333333333333333,1.0,8.0,52.30200002306986,
AS14.14,2014-04-10,0.052010804321728686,30.39803448275862,18.882,,,,,7.721666666666667,29.299,,,,,,-0.3333333333333333,1.0,6.666666666666667,36.803521716076375,
AS14.14,2014-04-12,0.06368182159869594,11.71025,,,,,,11.1195,,,,,,,0.0,1.0,7.5,19.33116670449575,
AS14.14,2014-04-13,0.0,14.8475,,,,,,,,,,,,,,,,14.86149990558625,
AS14.14,2014-04-14,0.006666666666666667,12.042142857142858,40.208,,,,,489.8525,,,,,,,0.0,1.0,7.5,29.798000010577127,
AS14.14,2014-04-15,0.0018079959256429832,140.9475,52.448,,,,,5.6786,5.162,,,,,,-1.0,0.3333333333333333,6.0,20.112624987959865,
AS14.14,2014-04-16,0.05852007469654529,140.48523684210528,13.135,,,,,13.815999999999999,,,,,,,0.5,0.25,6.0,24.766200002034502,
AS14.14,2014-04-18,0.020833333333333308,12.873125,19.6065,,,,,14.209999999999999,,,,,,,-1.0,0.0,6.5,35.56833338737487,
AS14.14,2014-04-23,0.04466630042821724,14.370972222222223,12.69575,,,,,15.460666666666668,14.192,47.435,,,,,-1.0,0.3333333333333333,7.0,28.588000007297673,
AS14.14,2014-04-24,0.06470588235294111,14.198777777777778,18.9125,,,,32.423,16.636000000000003,,23.5665,,,,,0.3333333333333333,1.0,7.333333333333333,34.45627778106267,
AS14.14,2014-04-25,0.005905695611577958,73.53940740740741,26.921894736842106,,,,,14.6872,,,,,,,0.8,1.4,8.0,38.36571426618669,
AS14.14,2014-04-27,0.003124999999999996,16.68692857142857,32.5406,,,,,14.169666666666666,,,,,,,0.0,1.0,7.666666666666667,73.19016667207096,
AS14.14,2014-04-29,0.0037037037037037,13.3476,13.621500000000001,,,,,4.567,,,,,,,,,,28.41849998633066,
AS14.14,2014-04-30,0.05674603174603173,12.116666666666667,8.086,,,,,9.246,,,,,,,1.0,1.0,7.0,19.11533334520128,
AS14.14,2014-05-01,0.08296407075071079,10.266461538461538,,,,,,10.236666666666666,179.511,,,,,,0.0,0.5,6.0,37.851125001907334,
AS14.14,2014-05-02,0.0125,9.63476,7.036,,,,,12.849499999999999,,,,,,,0.3333333333333333,1.0,6.666666666666667,22.174461548144993,
AS14.14,2014-05-03,0.0038194444444444413,14.81930303030303,19.580000000000002,,,,,13.2584,21.135,,,,,,0.2,1.0,6.8,34.709700012207044,
AS14.14,2014-05-04,0.0006944444444444417,11.022052631578948,14.7565,,,,,10.905199999999999,31.135,,,,,,0.0,0.8,6.8,23.60920003255207,
AS14.14,2014-05-05,0.006493506493506493,587.25675,17.386285714285716,,,,,7.563,,,,,,,-1.0,1.0,7.0,39.96620006561278,
AS14.15,2014-03-22,0.0710591929079324,25.5808,40.255,,,,,22.17,,,,,,,-0.4,1.0,7.0,51.22757148742676,
AS14.15,2014-03-23,0.1449275362318841,7.39775,522.718,,,,,10.102,,,,,,,0.2,1.0,7.0,187.48066671689364,
AS14.15,2014-03-24,0.0,23.52518181818182,12.735666666666667,,,,21.464,8.046,,,,,,,1.0,0.8,7.0,54.4324999650319,
AS14.15,2014-04-16,0.12390046296296292,44.79532258064516,97.84700000000001,,,,,18.638,,,23.129,,,,0.2,1.0,7.0,156.18899997075397,
AS14.15,2014-04-18,0.2605137395459973,11.659090909090908,45.498125,91.026,,,54.36833333333334,10.049,,103.633,,,,,-0.4,0.0,6.0,203.54985707146784,
AS14.15,2014-04-19,0.03125,32.8314,15.068,,,,,191.16750000000002,,,,,,,-0.2,0.8,7.0,90.49440002441398,
AS14.15,2014-04-20,,,,,,,,,,,,,,,0.0,1.0,7.0,,
AS14.15,2014-04-21,0.03125,11.726652173913042,178.4137,,,,40.5955,121.07115384615385,170.724,,,,,,-0.2,1.0,7.2,322.2692499756812,
AS14.15,2014-04-28,0.07,29.024124999999998,356.63166666666666,,32.21633333333333,,,14.0815,,,,,,,1.0,0.4,7.0,482.7269999980925,
AS14.15,2014-05-01,0.0,59.655,,,,,,,,,,,,,-0.2,0.0,6.6,59.6670000553131,
AS14.15,2014-05-07,0.0,,,,,,,,,,,,,,0.0,0.6,7.0,,
AS14.15,2014-05-08,,,,,,,,,,,,,,,0.5,1.0,7.0,,
AS14.16,2014-03-17,0.06071428571428575,3.9402500000000003,43.467699999999994,,,,,15.073,216.303,,,,,,-0.6,0.6,7.2,79.36699994405109,
AS14.16,2014-03-19,0.005627705627705628,6.469799999999999,,17.332,,,,11.088,,,,,,,0.0,0.6,6.4,8.785666704177864,
AS14.16,2014-03-24,0.10731287707390641,6.160416666666666,22.279199999999996,,3.016,,,10.417,81.677,,,,,,0.0,0.8,6.4,30.60126668612164,
AS14.16,2014-03-28,0.08746898327453533,5.697666666666667,23.414176470588234,,,,,,,,,,,,-0.75,0.75,6.5,25.956699991226184,
AS14.16,2014-04-03,0.012361111111111111,3.730545454545455,57.838,1.014,,,,8.5775,10.33925,,,,,,-0.5,0.3333333333333333,6.25,34.704750001430526,
AS14.16,2014-04-06,0.19987749808992267,10.322268292682928,28.07261111111111,28.9432,,,,8.062,30.967,,,19.138,5.22,,-0.6666666666666666,1.0,6.75,66.91016665101047,
AS14.16,2014-04-11,0.03957364341085266,4.759047619047619,32.40984615384615,,,,,5.014,27.423,,,,,,1.0,1.0,7.0,22.430187478661523,
AS14.16,2014-04-21,0.009197324414715692,13.47011111111111,68.75514285714286,62.525,,,,14.093,33.32,,,,,,1.0,1.0,7.25,46.20356248319148,
AS14.16,2014-05-04,0.09635942760942762,18.796078947368425,28.33811111111111,,29.127,,,15.073,58.853,,11.114,13.048,,,0.0,1.0,7.0,38.449277785089244,
AS14.16,2014-05-05,0.012931034482758626,4.6171,,226.15325,,,,,,,,,,,1.5,1.0,7.333333333333333,316.97199988365156,
AS14.17,2014-03-07,,,,,,,,,,,,,,,0.75,1.0,7.5,,
AS14.17,2014-03-08,,,,,,,,,,,,,,,0.4,0.8,7.6,,
AS14.17,2014-03-10,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,7.333333333333333,,
AS14.17,2014-03-11,,,,,,,,,,,,,,,0.0,0.4,6.2,,
AS14.17,2014-03-12,,,,,,,,,,,,,,,0.2,0.2,6.4,,
AS14.17,2014-03-14,,,,,,,,,,,,,,,1.0,1.0,8.0,,
AS14.17,2014-03-20,0.04230288377845706,4.018909090909091,28.5144375,249.904,,,,22.297,66.96692857142857,,,,,,,,,101.92049998044969,
AS14.17,2014-03-21,0.16797442845445734,419.3917826086957,126.76647272727273,199.40485714285714,,,9.841199999999999,9.032399999999999,70.77939130434783,,,,,,0.8,1.0,7.4,90.14679309417454,
AS14.17,2014-03-22,0.1927695875539844,32.6534262295082,107.2595806451613,277.75966666666665,,,,23.9475,58.95165217391304,21.57466666666667,,17.126,,,0.4,0.8,7.4,67.94000000845297,
AS14.17,2014-03-25,0.06202266865015754,4.04125,33.922552631578945,179.1651,,,269.322,6.775,54.957840000000004,,,4.933,,,0.5,1.0,7.5,66.00220754011623,
AS14.17,2014-03-27,0.0906331678707439,6.989273684210526,97.80302,145.4567142857143,,,,9.0424,28.85596153846154,43.86116666666666,,,,,0.4,0.6,7.2,86.94226867761184,
AS14.17,2014-03-30,0.008333333333333331,9.386166666666666,18.05594117647059,,,,,8.07475,112.483,59.765,,,,,1.0,1.0,8.0,39.43559997876488,
AS14.17,2014-03-31,0.09798605176533887,5.832858695652175,27.675290909090908,186.41680000000002,,,,38.74973333333333,131.91438095238095,482.03570588235294,,26.271,,,0.5,1.0,7.25,100.61508623073838,
AS14.17,2014-04-07,0.04899951284861772,4.286205128205128,29.23790625,291.21799999999996,,,,7.731000000000001,102.56616666666667,,,,,,1.0,1.0,7.0,247.23345715659,
AS14.17,2014-04-09,0.10923143184508001,7.904750000000001,15.8705,83.82632692307692,,,54.02885714285714,15.287833333333333,58.09671428571429,7.18318918918919,,4.031,,,0.25,1.0,7.0,41.70604347590334,
AS14.17,2014-04-10,0.10077388350248441,7.222848101265823,31.88672641509434,139.887,,,51.252,23.289749999999998,84.06521739130434,21.623625,,,,,1.0,1.0,6.75,85.55735789349211,
AS14.17,2014-04-11,0.20737365024236556,5.445121827411168,12.3973,952.045,,,,7.8964,11.49756,7.05545,,19.147,,,0.4,1.0,7.2,11.51095283031464,
AS14.17,2014-04-12,0.16595320188693283,6.5365988372093025,16.983742424242426,211.01125,,,,7.829599999999999,7.319920000000001,,,,,,0.4,1.0,7.2,14.989086260049113,
AS14.17,2014-04-13,0.0756640189523358,5.830615384615385,26.25137735849057,173.36405555555555,,,,11.0056,67.73839473684211,51.5035,,20.159,,,-0.2,1.0,7.2,84.42392552913503,
AS14.17,2014-04-19,0.16723933497618126,4.365666666666667,13.800366197183099,,,,,8.7178,20.426076923076923,,,,,,1.0,1.0,7.0,19.446318861367033,
AS14.17,2014-04-20,0.12116526023672414,4.3254062499999995,23.421329268292684,191.66183333333333,,,256.297,8.6116,51.550260869565214,65.28866666666666,,,,,0.4,1.0,7.2,63.585904460044375,
AS14.17,2014-04-28,0.09738745436440811,4.701014084507042,29.58969230769231,224.29733333333334,,,37.02171428571428,8.947799999999999,26.54741379310345,51.598875,,3.079,,,0.75,0.3333333333333333,6.75,57.99531110392675,
AS14.17,2014-04-29,0.11043061827109142,5.604365853658536,19.791533333333334,114.8792142857143,,,,7.112399999999999,55.941315789473684,170.9094,,,,,0.8,1.0,7.0,52.42633979065904,
AS14.17,2014-04-30,0.12463316853668994,244.37993617021277,52.20403174603175,54.5745,30.276,,,8.876000000000001,69.0029090909091,30.149538461538462,,34.883,,,1.0,1.0,7.0,43.221763152825226,
AS14.17,2014-05-04,0.014882726356802151,9.588333333333335,66.02059999999999,,,,,6.61375,31.4755,,,,,,,,,196.32009680040423,
AS14.17,2014-05-05,0.12082519677085117,4.275,25.605277777777776,20.078,,,,5.556,127.84333333333332,38.09316666666667,,15.985333333333335,,,1.0,1.0,7.5,56.58786485001848,
AS14.19,2014-05-04,0.06944999498758414,56.00082352941177,79.18129545454545,,,,,12.700199999999999,43.49918181818182,,,,,,-0.4,0.8,6.6,46.198051728051276,
AS14.19,2014-05-05,0.0,,6.098,,,,,,,,,,,,0.25,1.0,7.0,6.10800004005432,
AS14.20,2014-03-20,,30.207857142857144,6.086,43.303,,31.647,,,47.557,,545.854,,,,-1.0,1.0,7.0,73.88019995689392,
AS14.20,2014-03-21,,30.088,,,,,,,,,,,,,0.25,0.25,7.0,30.0939998626709,
AS14.20,2014-03-22,0.007716049382716034,14.9355,16.788958333333333,,,,,14.5595,3.013,,214.219,,,,1.0,0.5,7.5,48.91609375923873,
AS14.20,2014-03-25,0.07893518518518522,15.863963636363637,15.154124999999999,87.318,,115.79533333333332,,16.315625,47.553363636363635,,37.002500000000005,14.771500000000001,,,-0.75,-0.5,6.0,40.89140000343325,
AS14.20,2014-03-26,0.025762156714537646,28.542000000000005,11.540285714285714,123.56033333333335,,,,9.116375,43.420625,,,,,,0.4,0.4,6.8,41.57316666179235,
AS14.20,2014-03-27,0.05700000000000001,17.59307692307692,23.0108,8.8744,,208.24033333333333,,,13.193473684210527,,,,,,0.25,0.75,7.0,43.5765862218265,
AS14.20,2014-03-28,0.02380952380952381,29.196214285714287,14.816555555555558,,,,,8.027,,,,,,,0.5,0.0,6.25,27.091294106315182,
AS14.20,2014-04-02,0.06712962962962966,13.09597435897436,23.8556,37.195499999999996,,,,18.118,78.9297,46.717000000000006,,,,,0.0,0.25,6.5,75.8909333546957,
AS14.20,2014-04-04,0.01574074074074075,10.608807692307693,18.580975609756095,,9.424875,546.803,,13.834666666666665,72.8066,,,,,,0.75,0.5,7.0,40.50680390058779,
AS14.20,2014-04-13,0.0,6.2255,,,,569.675,,,,,,,,,0.0,0.6,6.8,5.01699995994568,
AS14.20,2014-04-15,0.10694444444444444,6.948933333333333,15.60674074074074,24.137,,,,14.144,13.5541,,,,,,0.0,0.6,6.8,18.911675672273383,
AS14.20,2014-04-18,0.006430041152263367,13.138833333333332,,,,,,,4.877666666666666,,,,,,0.0,0.5,6.75,11.693374961614603,
AS14.20,2014-04-19,0.0362707535121329,10.529285714285715,31.257426666666664,,,196.45,,,35.379,,3.01,,,,0.0,1.0,7.5,39.568791680865814,
AS14.20,2014-04-27,0.01789285714285714,6.007636363636364,10.55121875,,,,,19.0805,155.455,,59.635,,,,0.0,0.0,6.8,33.356200011571254,
AS14.20,2014-04-28,0.05668667466986795,8.914035714285713,22.173823529411766,28.627857142857145,,187.00233333333335,,23.009999999999998,36.274272727272724,,,,,,0.0,0.2,6.8,53.08314284256526,
AS14.20,2014-04-29,0.0034722222222222337,27.323666666666668,52.7385,18.071,,,,,65.926,,,,,,0.25,0.75,7.25,104.8759999871255,
AS14.20,2014-04-30,,,,,,,,,,,,,,,0.2,0.6,7.0,,
AS14.20,2014-05-01,,,,,,,,,,,,,,,0.2,0.4,7.0,,
AS14.20,2014-05-02,,,,,,,,,,,,,,,0.2,0.2,7.2,,
AS14.20,2014-05-03,,,,,,,,,,,,,,,0.0,0.5,6.75,,
AS14.20,2014-05-04,,,,,,,,,,,,,,,0.0,0.6666666666666666,7.333333333333333,,
AS14.20,2014-05-05,,,,,,,,,,,,,,,0.0,0.0,7.0,,
AS14.23,2014-03-24,0.3554132307808778,26.189233009708737,18.44596,141.3785,,,,23.353526315789473,43.826241379310346,39.085,28.0964,3.016,,,-0.2,-0.2,5.8,46.077979512879104,
AS14.23,2014-03-25,0.2749540512858405,21.629851485148517,30.290984210526318,349.08910526315793,,,,23.586,,45.098,32.120374999999996,,,,-0.4,0.6,6.2,114.87389839141763,
AS14.23,2014-03-27,0.3562184343434343,18.962622641509434,54.88964705882353,250.1976875,,112.3206,,10.31011111111111,15.102,42.16,476.95799999999997,,,,0.75,1.25,7.0,102.50803370422196,
AS14.23,2014-03-28,0.40541208791208794,10.331565217391304,29.506020270270273,129.07225,,40.708749999999995,,8.591333333333333,,6.021,,,,,0.6,1.2,7.0,46.48895796807874,
AS14.23,2014-03-29,0.39717587768909013,22.49261111111111,23.053708333333333,43.273312499999996,,48.83123943661972,,10.224416666666666,24.294,14.029250000000001,20.678166666666666,,,,0.25,1.5,7.25,40.11655303023078,
AS14.23,2014-04-01,0.5112974987974988,11.200867346938775,32.766245989304814,71.6305,,25.2994,141.805,7.130599999999999,18.291818181818183,59.922666666666665,40.7957,35.176,,,0.0,2.0,7.5,48.9544733991014,
AS14.23,2014-04-08,0.23011788048552753,14.817528571428573,30.76424342105263,75.2619,,26.546999999999997,,12.998375,192.64175,63.9735,21.288333333333334,7.28925,,,0.2,0.6,6.6,106.56967163975557,
AS14.23,2014-04-09,0.381734291349676,17.164526315789473,34.51573831775701,53.434999999999995,,115.422,,12.486749999999999,29.671000000000003,,,,,,-0.4,1.2,7.2,48.38752632141113,
AS14.23,2014-04-12,0.3283472785449071,8.750208333333333,28.210043103448275,189.47422222222224,,75.31375,,10.4435625,20.409285714285716,19.5,37.556875,,,,-0.25,1.0,7.75,53.353967737766965,
AS14.23,2014-04-14,0.2996068252948132,23.203961538461538,31.447105555555556,5.753666666666667,,214.53704545454548,,,12.473,34.6228,102.50699999999999,,,,,,,67.39914523955837,
AS14.23,2014-04-17,0.479780409353968,29.085660000000004,46.956569696969694,39.708,,59.45666666666667,68.80164516129032,31.913062500000002,84.255,31.186,31.163600000000002,,,,1.0,1.4,7.4,64.91061979159713,
AS14.23,2014-04-19,0.34415584415584416,7.2478750000000005,21.412679012345677,5.035,,66.818,,9.571857142857143,,,48.51625,8.0295,,,0.0,1.0,7.75,25.82619564947874,
AS14.23,2014-04-21,0.4115224636722278,8.704083333333333,28.627280373831777,119.7336,,,,17.037909090909093,10.8275,,8.454,,,,-0.4,1.0,7.2,38.58693157622688,
AS14.23,2014-05-01,0.3654355127589001,14.242738095238096,42.948524590163935,64.59091428571429,,,,4.018,39.75363636363636,30.695666666666668,40.8776,23.138,,,,,,60.86380443537806,
AS14.23,2014-05-02,0.3977781266309966,12.996063829787236,24.224902702702703,70.565,,,279.9149090909091,,,41.285000000000004,,,,,,,,53.491383237039265,
AS14.23,2014-05-03,0.5661706349206349,14.2643125,14.236114285714287,29.68,,,,,10.655333333333333,,,,,,,,,18.451426358185994,
AS14.23,2014-05-04,0.217948717948718,13.008333333333333,40.8626724137931,27.999199999999995,,,,,20.568,,,,,,,,,55.63626532651939,
AS14.24,2014-04-21,0.0156728927203065,7.5875,101.9365,,,,,7.90975,52.29119047619048,,6.546142857142857,6.206666666666666,,,0.5,1.0,7.5,130.86846663157152,
AS14.24,2014-04-27,0.0659523518195497,8.636217391304347,54.51130434782608,,,,,8.4245,53.183499999999995,,,,,,-1.0,0.75,7.0,61.30061108536188,
AS14.24,2014-05-01,0.11590702540083282,16.357175925925926,61.11847368421053,,,,,9.8646,128.78433333333334,,,,,,-0.8,1.0,7.4,118.86017142704557,
AS14.24,2014-05-02,0.0742442660108813,14.730304347826088,69.168,,,,,12.844249999999999,111.97179999999999,,5.015,,,,-1.0,1.0,7.0,111.83584212001995,
AS14.24,2014-05-04,0.11647554395081122,25.00138961038961,40.27288636363637,,,,10.3572,10.3455,22.098,,285.084,,,,-0.5,1.0,7.5,45.72443011242855,
AS14.24,2014-05-05,0.09047478797787512,6.720785714285714,87.6255172413793,,,,,12.167000000000002,54.18683333333333,,156.617,,,,-0.6666666666666666,0.3333333333333333,6.0,116.02277419644014,
AS14.24,2014-05-07,0.0135513811833725,10.494268518518519,72.04822727272727,,,,,16.2118,10.719166666666666,,,2.8207999999999998,,,1.0,0.75,7.0,94.1180158985985,
AS14.24,2014-05-24,0.011447603234842322,7.1575999999999995,29.017884615384617,,,,,13.637,17.777375,,,,,,0.0,0.8,7.2,55.417749975408846,
AS14.24,2014-05-29,0.01857181693744216,18.567009090909092,38.44953947368421,,,,,10.139,9.85335,,,,,,-0.4,0.8,7.0,54.49458440557704,
AS14.24,2014-05-31,0.21251956201963162,15.407463768115942,48.03815384615385,,,,,7.019,,,,,,,1.0,1.0,7.0,31.575518515374938,
AS14.24,2014-06-08,0.07951018024032033,19.521611111111113,187.7575,,,,,9.034500000000001,190.76,,,,,,-1.5,1.0,6.5,161.59971421105527,
AS14.24,2014-06-09,0.25,,,,,,,,,,,,,,,,,,
AS14.25,2014-05-06,0.08124713039485765,9.928886666666667,67.78665217391304,125.38827272727272,,207.4175,25.391,39.80023076923077,364.47866666666664,37.994,100.13058333333333,,26.116999999999997,,,,,119.08240336129654,
AS14.25,2014-05-08,0.05208333333333331,15.224092592592593,57.63673684210526,58.18033333333333,,75.29079999999999,,25.3738,259.2185,51.856500000000004,,,13.111,,0.0,0.5,7.0,104.44949997322901,
AS14.26,2014-03-25,,,,,,,,,,,,,,,-0.2,0.2,6.6,,
AS14.26,2014-03-27,,,,,,,,,,,,,,,-0.2,0.2,6.2,,
AS14.26,2014-03-30,,,,,,,,,,,,,,,0.0,0.4,7.2,,
AS14.26,2014-03-31,,,,,,,,,,,,,,,0.6,0.4,7.0,,
AS14.26,2014-04-03,,,,,,,,,,,,,,,-0.2,0.6,6.8,,
AS14.26,2014-04-06,,,,,,,,,,,,,,,0.0,0.0,6.75,,
AS14.26,2014-04-08,,,,,,,,,,,,,,,0.0,0.0,6.4,,
AS14.26,2014-04-09,,,,,,,,,,,,,,,0.0,0.0,6.4,,
AS14.26,2014-04-10,,,,,,,,,,,,,,,-0.2,0.2,6.6,,
AS14.26,2014-04-12,,,,,,,,,,,,,,,1.0,1.0,7.75,,
AS14.26,2014-04-13,0.06821617232883435,7.135840909090908,22.9625625,94.7595,,,,13.136285714285714,148.7079375,,,,3.024,,-0.2,0.0,7.0,149.99465854575004,
AS14.26,2014-04-17,0.08151591851429837,12.149238461538461,31.434013698630135,,,,,8.453,87.8447,107.875,,,,,0.0,-0.2,6.0,85.94757747314338,
AS14.26,2014-04-19,0.2157844764147623,158.20301369863014,37.798321428571434,,,,,8.492,91.85538888888888,,,,,,1.0,1.0,8.0,81.78912822405505,
AS14.26,2014-04-20,0.032867156570258786,4.8374342105263155,25.63794117647059,21.426333333333332,,,,12.6908,229.49076000000002,,,23.082,,,0.6,1.0,8.0,203.7089999880109,
AS14.26,2014-04-21,0.0939812012375572,7.574054054054054,33.52606349206349,190.543,,,,8.4854,168.4252222222222,,,22.112,,,-0.2,0.0,6.4,140.31343637379734,
AS14.26,2014-04-22,0.10722584231432682,28.436627705627703,32.11421951219512,,,,,9.2502,78.0037,,2.009,,3.1095,,0.5,1.0,7.25,72.92455771106941,
AS14.26,2014-04-29,0.09745980313029162,11.527897435897435,30.10172222222222,,,,,11.7508,75.91783333333335,,,,19.771,,0.6,0.4,6.6,68.56009093920392,
AS14.26,2014-04-30,0.0840277777777778,8.223484615384615,42.41462244897959,18.7885,,,,9.156,118.08084210526316,,,,,,-0.2,0.2,6.2,114.48898483767651,
AS14.26,2014-05-02,0.14302874533992213,6.160168067226891,49.44520588235294,102.27333333333333,,,,10.108,114.8576842105263,36.207,106.02925,,12.076,,0.2,0.8,7.2,69.77464707108106,
AS14.26,2014-05-04,0.017517786099947207,6.435507692307692,38.245799999999996,77.555,,,,11.271799999999999,145.25754166666667,,,,,,-0.2,0.4,7.4,170.07042306203098,
AS14.26,2014-05-08,0.10563206214689264,57.495925438596494,25.644164948453607,129.85122222222222,,,,7.1116,51.861387096774195,,90.08436363636363,,11.103142857142856,,-0.2,0.4,6.6,121.26243999481204,
AS14.26,2014-05-09,0.11315028129896026,102.71358659217877,27.164765306122447,146.56366666666665,,,,12.8918,117.60033333333334,,48.784,30.225,26.515,,0.2,0.6,6.8,84.2682371041209,
AS14.26,2014-05-12,0.015353740366202982,19.640048484848485,35.67764761904762,108.99799999999999,,,,6.3073999999999995,73.56317948717948,,61.368,24.091,,,0.0,0.4,6.4,104.35187500715259,
AS14.26,2014-05-13,0.12987183524450582,23.261801801801802,27.61339285714286,41.431,,,,6.739199999999999,81.37089285714286,,2.008,,,,0.4,0.6,7.0,68.89417592905185,
AS14.26,2014-05-15,0.14130829682300272,9.825879194630872,67.82263636363636,62.04299999999999,,,,5.8734,67.47241666666667,70.374,,24.071,,,0.2,0.2,6.4,167.92702564826376,
AS14.26,2014-05-20,0.11844070961718021,10.158695035460992,41.1365306122449,51.644,,,,8.0322,142.38673469387757,106.591,51.963499999999996,,,,-0.4,0.8,7.6,169.25156251341105,
AS14.26,2014-05-27,0.027135701676887915,28.484353846153844,63.674510638297875,49.388400000000004,,,,6.6659999999999995,85.99571739130434,,51.333,27.128,16.3955,,0.0,-0.2,5.8,141.8545500079791,
AS14.26,2014-05-29,0.0285714285714286,3.1067142857142858,18.806,,,,,3.5244999999999997,,,,,,,0.0,0.8,7.4,64.94699994723001,
AS14.26,2014-05-30,,,,,,,,,,,,,,,-0.4,0.0,6.4,,
AS14.27,2014-04-07,0.08437499999999999,7.1230618556701035,92.08434482758621,,,40.41,,13.992799999999999,65.6997,58.36,,,,,1.0,0.8,7.6,74.89101752063695,
AS14.27,2014-04-08,0.0711805555555556,13.5435125,56.81185714285714,,,51.182399999999994,,17.485333333333333,84.01977777777778,45.169,,,,,-0.6,0.8,7.6,57.623596145556526,
AS14.27,2014-04-09,0.11215277777777777,5.646751824817518,46.36173770491803,,,48.215500000000006,,36.350142857142856,92.19890000000001,37.4822,,,,,0.4,0.8,7.0,68.41820271272921,
AS14.27,2014-04-14,0.08090277777777778,6.385378378378378,26.186157894736844,,,23.317000000000004,,12.645199999999999,19.639,,,,29.347,,-0.8,0.8,7.6,24.94546805544102,
AS14.27,2014-04-15,0.09026916896235078,6.663035714285714,49.01113953488372,,,35.42675,,17.4862,83.82684615384616,49.035833333333336,,,,,-0.6,0.6,7.2,58.46154666582742,
AS14.27,2014-04-16,0.11818102240896362,5.722561728395061,51.79407843137255,,,56.538000000000004,,20.409200000000002,94.39255555555556,97.79776190476191,,,,,-1.4,1.0,7.8,65.56714706794888,
AS14.27,2014-04-19,0.054989495798319334,6.36432911392405,87.02751428571429,,,30.630555555555556,,13.753833333333333,43.57194285714286,,,,,,-0.25,0.5,7.5,49.866519460430396,
AS14.27,2014-05-04,0.08654003267973859,15.79434437086093,61.74461363636363,,,17.422,,14.252799999999999,55.5629,,,,,,-0.2,0.6,7.4,52.169159292119794,
AS14.27,2014-05-05,0.16432475726422502,7.010567251461988,48.52679245283019,,,67.2575,,9.835,38.74336666666667,,,,,,0.0,0.6666666666666666,7.666666666666667,62.55561854175685,
AS14.27,2014-05-14,0.08833333333333336,5.911096774193548,62.8605,,,,,12.069500000000001,92.9168,,,,,,1.0,0.75,7.5,58.687611116303316,
AS14.27,2014-05-15,,,,,,,,,,,,,,,1.5,0.5,7.0,,
AS14.28,2014-03-31,0.024151166629980184,14.357684210526317,18.643,90.5005,53.16566666666666,,,20.274,62.83327272727272,,,3.0885,,,0.0,0.0,6.5,77.93487498164174,
AS14.28,2014-04-03,0.15111305136626185,24.094296028880866,37.84475,52.82352631578947,12.607333333333335,,,13.902666666666667,48.76639583333333,30.693,,,29.228333333333335,,0.0,1.25,8.0,59.90458170884578,
