id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,circumplex.arousal,circumplex.valence,screen,mood
AS14.06,2014-03-25,0.1377085877085877,4.018,36.58178048780488,2.1232230215827337,25.228043936507948,314.09874936507936,11.881545454545456,15.0362,39.22405882352941,31.314353021386708,31.853735075153086,19.083625648225958,15.488129999999996,-0.2,0.6,55.9871200084686,7.0
AS14.06,2014-03-26,0.107752612944263,9.443888888888887,31.28422105263158,2.300064039408867,27.453282770202026,358.11987056227105,35.692,12.0094,52.85843333333334,43.398153846153846,20.848994278011773,9.24900511351639,18.42655527777778,0.5,1.5,42.94679487872326,8.0
AS14.06,2014-03-27,0.1323286052009456,15.019833333333333,39.05932530120482,2.127380281690141,29.032017889355753,387.1487034761904,20.272881725837006,11.1296,37.49586956521739,36.078803836369744,33.55891002176203,10.706630452380955,19.12722656746032,0.25,0.25,67.20900000551694,7.0
AS14.06,2014-03-28,0.1714707942000329,8.4622,28.102030612244896,2.511044303797469,23.174850400793662,281.9921856666666,21.1315,7.82675,54.21991176470589,40.0075,24.59798762577512,14.707302002570152,15.287994642857148,-0.2,0.8,51.85663857230223,8.0
AS14.06,2014-03-29,0.1115808823529411,10.803666666666668,33.70859090909091,2.28315625,28.98676514350023,363.78473631929194,19.686678416366565,7.870999999999999,39.29759375,38.254568112470864,21.234336224259973,7.424840017817362,18.726909714285704,0.0,1.0,52.56397101153501,8.0
AS14.06,2014-03-30,0.1716286514605842,15.83728125,24.993,2.712012345679012,32.52925234675559,515.5865,29.485840202967175,8.878200000000001,31.385294117647057,20.70768606127206,29.024901689627935,12.212283640331894,1.6196666666666666,0.0,0.8,57.079561379917855,8.0
AS14.06,2014-03-31,0.1606054568913174,19.51963636363637,23.450486486486486,2.328120253164557,34.19979735360984,279.15740395238095,27.522,9.8612,31.880243243243243,26.950562633166392,23.444371680969915,13.513848349206347,15.416458392857146,-0.2,0.4,39.82019540907324,7.0
AS14.06,2014-04-01,0.2258536234024724,11.5908,35.66978125,2.160981981981982,28.50382489246034,866.915,20.571104515877963,11.3522,41.34228571428572,38.133839747086235,24.33878538049976,14.210383254426128,19.16026827380952,0.0,0.75,43.89302039632991,8.0
AS14.06,2014-04-02,0.1625525210084034,19.4714,32.9931,2.020726368159204,28.777080011904772,402.02783216666666,55.66666666666666,11.7388,53.08181578947368,22.122,30.484381365348273,12.581625546043417,8.134770000000001,-0.6,0.4,58.92247573611807,7.0
AS14.06,2014-04-03,0.1797449117098052,10.786,38.26922891566265,2.057111888111888,28.46010774801588,9.028,20.885492272727284,9.128666666666666,41.59057575757576,41.87875,36.25943574206351,14.979213112088887,32.082275746031726,0.0,0.4,51.57054117707645,7.0
AS14.06,2014-04-04,0.1495238095238096,11.32723076923077,34.46284482758621,2.2358174603174605,30.68191530952382,272.78866666666664,19.692406386363647,8.3464,38.92444,47.984,42.521964345750746,18.506787872211117,18.491764960317465,-0.4,0.2,50.70307691647458,7.0
AS14.06,2014-04-05,0.1432522903453136,10.997785714285714,25.27293023255813,2.278458823529412,33.66801542027419,149.89378050721825,16.704306282165547,16.3166,21.079153846153847,39.89333333333334,23.839304737073025,16.836540863211958,21.218885190476186,-0.4,0.8,33.94979310446773,7.0
AS14.06,2014-04-06,0.0204257246376811,5.55625,23.672166666666666,2.5681702127659576,22.26372541414142,201.05044955555564,9.911970704551834,8.564,33.03464705882353,27.8405947365355,22.62053858802308,6.2257539761904805,16.099900000000005,-1.0,0.4,47.25411998748773,7.0
AS14.06,2014-04-07,0.1696314102564102,10.9866,32.362602564102566,2.043648936170213,27.893719309523803,225.9191580555555,19.38730403787879,8.6914,43.21560606060606,37.449,38.39904061198453,15.78071734623709,15.878414999999997,-0.6,0.0,57.17731371580389,7.0
AS14.06,2014-04-08,0.1749485596707819,19.50008,40.93892105263158,2.3131142857142857,38.396642484126986,636.958,39.037,12.2512,27.54380769230769,4.01,39.05057911363637,10.526007000000009,8.763665000000001,-0.2,0.0,51.46172617446808,8.0
AS14.06,2014-04-09,0.1030959752321981,13.7442,37.76642352941177,2.348678571428572,31.090699603174613,232.78778935947707,37.30977657765151,12.1544,33.96662068965517,2.014,33.70470395790922,8.31953073809524,1.007,0.4,0.8,59.10109755760287,7.0
AS14.06,2014-04-10,0.1725221445221445,23.546625,30.103319587628864,2.349646153846154,30.845148781746047,9.124,20.12633102272727,8.229428571428572,40.72132352941177,34.07886363636364,36.54415216486294,15.960098640692632,26.138,-0.2,0.8,61.65025842591619,8.0
AS14.06,2014-04-11,0.2059167095645366,9.6836,34.6351052631579,2.191509202453988,32.448829028011225,251.65962730952378,20.610539313669445,12.3242,35.64015,25.18,19.93181746873172,9.737605248751251,15.372810416666669,-0.2,1.0,35.09397937587856,8.0
AS14.06,2014-04-12,0.116001400560224,16.5376,28.431125,2.259350649350649,27.885700309568477,371.671,18.16127396403222,9.08075,39.52214285714286,35.4435,18.643625920182316,9.711320861111117,16.081,0.4,1.0,42.89961906841822,8.0
AS14.06,2014-04-13,0.2605896146337322,20.35472727272728,39.01947297297297,1.8841777777777773,28.64263745634922,231.42088861111114,23.675010240662445,9.2725,50.58828571428572,33.74908333333334,32.63706151088257,16.9326354439935,13.867501904761905,-1.5,0.25,45.687333341628765,7.0
AS14.06,2014-04-14,0.1787429378531073,15.473375,32.29173684210526,1.9271619047619049,28.957658338965704,250.54477006837598,29.434,9.6395,41.26311764705882,44.131633305772645,26.515156533609815,15.705775764430006,16.677082023809525,-0.25,0.75,46.16472412388897,7.0
AS14.06,2014-04-15,0.1731457800511508,8.711166666666665,31.689212500000004,2.268875,27.931161077122166,288.29445549999986,71.646,11.7946,45.516969696969696,18.202,27.70511387400628,10.8070033430736,6.0280000000000005,-0.4,0.6,46.29617646511863,8.0
AS14.06,2014-04-16,0.1450650848574723,15.29823076923077,35.984529411764704,2.158564814814815,32.41448304473305,383.1357909523808,18.5,10.9765,34.31835,20.15775,29.894671252164503,11.938897416666666,9.842765833333337,0.0,0.4,56.1188210311689,8.0
AS14.06,2014-04-17,0.151670692431562,12.0596,35.8755052631579,2.156744047619048,30.889062459165405,220.48756664774098,27.09018181818182,6.551833333333334,39.44285714285714,37.3,29.582509299900558,17.147582997590458,16.88324763095238,0.2,0.6,68.32291012399651,7.0
AS14.06,2014-04-18,0.1462154754374867,25.57625,35.7205,2.350312977099237,35.62705322222222,76.947,10.072,11.577,47.9036,28.6335,31.903559730880232,15.336362013690946,15.902419523809526,-1.0,0.5,51.59650603834408,7.0
AS14.06,2014-04-19,0.0982638888888889,19.467,34.218535714285714,1.821567796610169,33.345635250233435,353.1093328174603,21.255687488263906,12.3782,31.486666666666668,116.222,47.86279877777777,9.892696670868355,21.490520150793664,0.2,0.6,43.50550575914056,7.0
AS14.06,2014-04-20,0.0296575670498084,21.023,16.19115625,2.4158767123287674,27.66970559010919,277.9541401111108,15.070331682679415,8.785666666666666,39.43242857142857,31.768485857725615,25.57466385497836,7.19775170634921,18.30736095238094,0.6,0.8,47.72310870108395,8.0
AS14.06,2014-04-21,0.0782393726721457,9.0255,32.04647126436782,2.101156028368794,26.600263292568542,362.80717788888893,15.419615337404474,12.1622,39.849590909090914,35.76725,27.78210936796537,7.52295671568628,19.067540119047607,0.2,0.6,49.48261224250403,8.0
AS14.06,2014-04-22,0.1444977991196478,15.934,37.61305405405405,2.150598130841121,35.42747092791583,270.0151731190476,14.655333333333331,14.4924,32.51365625,41.450500000000005,33.92602907154558,19.47729664712248,15.554539583333327,-0.4,0.6,56.21316147887188,7.0
AS14.06,2014-04-23,0.1337273553358795,14.130545454545455,45.91238888888888,2.009905325443787,29.503127156746046,298.10736526190465,34.291666666666664,11.9994,43.98295454545455,63.95433333333333,45.37014692147344,13.9545941236578,26.582,0.0,0.8,70.97901030422487,7.0
AS14.06,2014-04-24,0.2044777977333968,24.767,28.651075268817205,2.0859545454545456,34.05751802950311,386.84546263492047,4.016,14.925666666666666,36.53141176470588,34.67816666666667,34.24061493782418,20.51804129178337,15.117,-0.25,0.75,42.49385155923665,8.0
AS14.06,2014-04-25,0.1999999999999999,16.472846153846152,31.31505617977528,2.1820880503144653,28.440136206349216,278.70416658730164,29.8395,8.076666666666666,53.14991666666666,85.13133333333333,45.63333987878787,18.545990085510265,17.366635198412702,-1.0,0.4,47.43138636513192,7.0
AS14.06,2014-04-26,0.1818840579710145,15.437515151515152,32.26733846153846,2.321638157894737,28.265111484126987,156.48010918650795,17.044249999999998,7.046666666666667,37.9831,45.608,31.559281946121455,13.618679652602113,17.83560461399711,0.0,1.0,35.94836975947148,8.0
AS14.06,2014-04-27,0.0597158394607842,11.341654869439285,37.787214285714285,2.128142857142857,26.234248941558434,204.64068503571426,25.014874937834033,10.5112,42.58808333333334,83.32,35.08164396825398,7.742188984974454,24.188912928571426,-0.6,1.0,26.17476597238096,7.0
AS14.06,2014-04-28,0.1723244348244348,12.56575,39.41635227272727,1.8056129032258064,34.111628102519,237.83407936507933,15.741500000000002,7.30725,33.4372,77.65818972222222,45.56111073881672,17.37689050901876,19.470353333333335,-0.25,0.5,42.38064045584604,7.0
AS14.06,2014-04-29,0.1751971158833905,15.56718181818182,39.246884615384616,1.933062937062937,41.69147826984129,271.3345390873013,0.044,10.07325,25.146066666666663,38.008239236596744,28.52408674954739,14.944979343434339,17.439704960317457,0.0,1.0,52.94197728146207,7.0
AS14.06,2014-04-30,0.1088842775157705,14.139,34.25620652173913,2.1544025974025973,29.44410490079365,348.5393877777776,30.72233333333333,8.5034,49.87981818181818,63.787,45.783470961760464,12.285883711924923,15.038162936507938,-0.6,0.6,60.06652221679686,8.0
AS14.06,2014-05-01,0.3267268445839875,18.1634375,32.17013333333333,2.563888888888889,31.550293936507952,131.08531598809526,11.035,8.638200000000001,46.028125,34.581375,26.824059355095343,21.211025862498605,17.892019534632027,0.0,1.0,38.26049999757245,8.0
AS14.06,2014-05-02,0.1574360252575606,11.4073,38.832,2.319891304347826,28.524253865079373,143.88227657936514,26.7839004565789,7.471999999999999,59.44242857142857,43.8955,32.625535217893216,16.014644921979357,7.101,-0.75,1.0,43.72744997143744,7.0
AS14.06,2014-05-03,0.1728962418300653,2.0045,24.149851851851853,2.153838709677419,25.809718739682534,224.8953518888888,13.340356183574688,12.647833333333333,49.4587,32.63616171596399,44.197275720057725,20.544232222491566,22.54221642857143,-0.75,0.0,30.226624995470065,7.0
AS14.06,2014-05-04,0.1344308564212805,25.63381818181818,36.09030769230769,2.238811111111111,29.66100631746032,205.52467148412686,35.8167193090198,12.9184,60.373125,4.015,46.99850000000001,11.977787338499551,10.533430070346316,-0.8,0.75,34.53576189563392,8.0
AS14.06,2014-05-05,0.082037037037037,4.8448,32.99248333333333,1.9861711711711711,22.793162211399704,281.753130357143,17.33506727873989,7.86225,47.64658823529412,56.464,51.938543218614726,10.698512355990406,14.534099821428573,-0.6666666666666666,0.6666666666666666,49.95669642090797,7.0
AS14.06,2014-05-06,0.1271553065670712,25.0912,40.56778666666666,2.092337837837838,36.70681743650797,288.93575268253954,13.597874999999998,17.1372643560606,39.22452631578947,40.743,36.39394504135954,11.56437623225957,15.002005952380946,-0.2266666666666667,0.5858333333333333,58.96318331956865,7.0
AS14.06,2014-05-07,0.1173852329024742,14.727588235294116,44.25985542168674,1.9213950617283952,38.850244388888896,336.0951702698413,13.331,14.272625,32.08613793103448,24.233,46.01963807599156,10.829333871148458,8.026,-0.5,0.25,51.16621053344325,7.0
AS14.06,2014-05-08,0.0,25.009940509914497,140.69,1.002,30.365608806637802,315.20158813186816,61.692977999999975,40.574816227272706,63.596,78.11762716666662,52.31304927777776,10.073916404786788,20.690925616883124,-1.0,1.0,89.17454037203782,7.0
AS14.07,2014-03-18,0.09545427818696656,6.337235294117647,21.85933333333333,150.41250000000002,15.141042412878784,104.81344659685415,41.120949785402544,18.13625,110.493,57.24436396965075,59.391,8.405660204738755,21.48951500000001,-0.7864999999999999,0.9506666666666668,31.012258449648993,7.0
AS14.07,2014-03-19,0.08802054130869826,6.584461538461539,15.4335,128.586625,20.68092382130123,105.23331016666668,39.3281050863513,15.145333333333332,156.94333333333333,29.1914,28.35111111111111,8.52579585714285,26.781420000000004,-1.0,1.4,24.30485235604663,7.0
AS14.07,2014-03-20,0.04169220736338535,7.2237017543859645,17.623666666666665,82.25725,8.890693693181818,51.20244202287582,30.991271453531812,12.49042857142857,63.87729411764706,54.397037188916144,48.551756608225105,8.659303298963556,27.378256030303028,-0.75,-0.25,23.98792783255429,5.0
AS14.07,2014-03-21,0.09163378693056158,4.192061224489796,17.59906611570248,130.52083333333334,9.040208756016037,50.01842511111111,32.35884936181754,11.2845,63.87833333333333,54.868,49.21956843722943,31.218,18.020860367965376,0.3333333333333333,1.0,29.67277215100544,7.0
AS14.07,2014-03-22,0.045896880228161116,5.312758620689655,16.856622377622376,170.20260000000002,8.787017144682116,155.57272707936517,61.20888144749695,8.036,89.4169,116.624,47.5354611212121,16.83945166469415,27.829090606060603,-0.4,0.5,23.416452994713417,6.0
AS14.07,2014-03-23,0.08226794775493283,4.080655172413793,12.391834415584416,105.466,9.47914726322044,261.761798621382,20.485975159196144,16.719333333333335,51.10233333333333,43.553914326479074,25.960006452380938,10.233258757394706,21.554069166666668,0.0,1.5,14.00294094595962,8.0
AS14.07,2014-03-24,0.06708866521913219,6.996359375,12.20060248447205,102.671,9.24368095996732,290.0377931746032,19.680823779913716,8.022,42.20725,58.215,49.048070404040416,14.414915300918537,25.739462748917745,0.5,1.0,14.263132902640333,8.0
AS14.07,2014-03-25,0.0549934521831331,5.422675675675676,11.78846766169154,165.83566666666667,15.79299415530303,324.19381872455654,43.64957317886868,17.5466,115.907,65.467,47.91394354545455,9.42488288235294,28.518198333333338,-0.5,1.3333333333333333,15.716853254515184,8.0
AS14.07,2014-03-26,0.0441030314122018,7.271965909090909,15.695798561151078,162.361,7.312877958333336,89.53884775396826,55.99330026984129,10.7885,83.861875,101.8705,49.908828170995676,16.2920684883181,30.137775606060604,0.2,0.6,20.66594531387091,7.0
AS14.07,2014-03-27,0.035287356321839,5.271265822784811,15.886959677419354,261.867,9.773315821078432,163.04658385714285,45.09670686953381,12.0556,70.30435714285714,25.884,16.136817638401386,10.045157274689663,18.658011106060616,0.2,1.0,28.690318956457336,7.0
AS14.07,2014-03-28,0.0452198109867505,7.179580357142856,19.25804464285714,91.602,7.0595171877450955,48.748997984127016,20.439796932087265,9.362333333333334,63.426,34.81475,28.802666666666667,14.226,23.59604858333333,0.25,1.5,35.63082610351453,8.0
AS14.07,2014-03-29,0.0321023399381546,6.029633333333334,16.980978723404256,87.15766666666667,8.327577220520425,55.104556161674935,29.61453795288334,11.085363636363637,82.2275,18.807,28.032361344994357,12.024528698818925,19.99798546212121,0.2,1.0,31.796586948892333,7.0
AS14.07,2014-03-30,0.0124863387978141,4.285844155844155,15.530036585365853,202.36066666666667,18.81498341919191,295.6050114999999,68.3394944925075,14.2048,114.62545454545456,26.605,34.27726151382552,10.165488499265582,17.921965000000004,0.2,0.5,18.296971020491224,6.0
AS14.07,2014-03-31,0.0285993844177987,6.0294,17.42479245283019,147.043875,12.055549098045672,89.85058192063497,68.91374198168499,12.04175,101.4504,69.28533333333333,49.928939303030305,7.5880273663262265,22.980491789321785,-1.0,0.0,31.16987324432588,4.0
AS14.07,2014-04-01,0.0451898429781754,5.758563218390805,13.821459770114943,236.04360000000003,9.512997125,204.63508875396815,49.16645568536218,11.0764,68.46611111111112,69.57148182017546,43.102396787878796,14.034060824893116,24.144877373737376,-1.0,0.8,20.8292333316803,7.0
AS14.07,2014-04-02,0.0261248249299719,6.266128048780487,18.733844660194176,238.228,8.587784869281048,186.13940561111104,63.40350232778925,12.746,44.926125,122.9815,48.47107315151516,8.093068115587526,27.96894625396825,-1.25,0.25,27.48141746613586,6.0
AS14.07,2014-04-03,0.0349042909400584,6.32255,16.715777777777777,189.655,8.485163594629157,190.5867021055088,58.184442793650796,9.0732,88.45112499999999,88.45633333333335,49.28137333333331,15.557567922474592,24.980896262626256,-0.4,0.2,27.980815796475657,6.0
AS14.07,2014-04-04,0.0272482893450635,5.061084507042254,17.578347826086958,139.57233333333332,12.616075702614378,86.57659062698416,75.20724893956043,6.523499999999999,93.68871428571428,51.17,53.9193105573593,13.907706043406463,21.960232413419916,-0.75,0.0,24.29513275939805,6.0
AS14.07,2014-04-05,0.0130005561735261,6.468738738738739,17.229,73.729,9.296246596553777,150.67476551282064,24.96689900129244,19.053,53.80945454545454,49.766,36.91378793578644,7.7135825838870415,25.956915222222218,0.0,0.6666666666666666,21.8640666604042,6.0
AS14.07,2014-04-06,0.0186507936507936,7.5981538461538465,16.242515625,146.168,11.49645910391963,218.82134969708397,62.15099718989309,14.047,70.22,47.73190992223707,71.24982392496389,1.002,21.984788434343436,-0.75,1.0,30.93841667572656,7.0
AS14.07,2014-04-07,0.0464260451084179,6.486037037037037,21.389243902439024,314.473625,8.551609605392159,172.28907269047625,58.336654713085956,6.82175,87.36200000000001,85.29408458333333,51.80525545454541,12.671801194548488,21.522823108946614,-0.6,0.2,29.58037836809416,5.0
AS14.07,2014-04-08,0.0349658469945355,5.903466666666667,15.55132,72.78572727272727,7.926848321078431,39.434616261904765,32.241652141517115,9.0294,88.97083333333335,48.571236299762305,37.7240909090909,16.733070730414568,25.479117828282824,-0.4,0.6,23.843739120856576,7.0
AS14.07,2014-04-09,0.0172420634920634,4.791280701754386,18.83353947368421,296.92325,10.968704578696629,193.99700725000002,62.032972792166845,9.9442,45.57757142857143,57.48642620908037,51.627055004329,6.038,20.442603006854256,-1.0,0.6,30.24877025630023,6.0
AS14.07,2014-04-10,0.0416666666666666,5.464538461538462,12.01772093023256,136.535,10.995117641488417,102.05149221245425,57.622595561917635,8.229800000000001,36.7248,22.179,17.303545460678208,9.441570154594638,21.659321666666674,0.4,0.5,21.39031035735689,6.0
AS14.07,2014-04-11,0.0270208083233293,6.0175238095238095,14.95398,50.646933728845376,10.10849455975724,94.22156304323781,19.999075957709884,13.370333333333337,45.2425,25.5401,22.00759569011544,7.359964342126638,25.891202951298705,0.5,0.0,18.016870998567143,6.0
AS14.07,2014-04-12,0.0618532232379685,6.734214953271028,18.99228409090909,82.91925,21.293912291666658,32.42477751027077,32.6442879945542,9.046,131.26216666666667,59.802,72.282,16.105313587587347,22.470762490981247,0.0,0.75,27.83587097737097,6.0
AS14.07,2014-04-13,0.0163194444444444,7.621789473684211,13.13329411764706,222.04914285714287,15.856768291666667,265.88958327777755,78.6780447222222,8.4438,102.012,59.66500416666662,45.21582934343435,14.355201832831614,23.274102759740252,-0.25,1.0,17.903721671743497,6.0
AS14.07,2014-04-14,0.0333537581699346,7.427553191489361,18.21311290322581,116.27425,8.458785195409984,77.70983857539683,72.22509083606724,6.4354,78.84425,55.34627911111109,53.05113733766234,15.401236028785432,23.10140315656565,-0.2,0.4,22.153050855054698,6.0
AS14.07,2014-04-15,0.0196233378043152,4.958441176470588,14.615117647058824,77.42916666666666,23.865280148550728,156.92061217460324,32.188776824694905,18.11925,162.56216666666666,42.86967722927168,37.86051141883116,6.476137416487107,26.42781580555556,-0.75,0.5,17.65384615384614,6.0
AS14.07,2014-04-16,0.0598363000635728,4.532594339622642,16.229157894736844,178.4651207971932,9.278717227272724,217.2310933571428,45.61614780141246,8.383857142857142,57.29257142857143,33.254,22.088,10.086396216995494,19.982577153679657,-1.25,0.0,22.80233581920167,5.0
AS14.07,2014-04-17,0.0442090395480226,4.326488888888888,15.785378048780489,297.984,9.857209291666663,279.44462357773074,50.63865043406594,12.537833333333332,85.40228571428572,58.29371255952378,55.903259060606054,7.149362228731641,20.392760676406937,-1.2,0.0,26.81821874901653,4.0
AS14.07,2014-04-18,0.0170977011494253,8.03475,22.58509375,21.124002295505587,13.518864206270786,174.26010635947725,20.846226210945503,11.862142857142857,105.96533333333332,51.95205571872082,60.23889862121212,6.10341571816295,20.821853553391055,-1.0,-0.4,51.62285001277922,5.0
AS14.07,2014-04-19,0.0031254706183548,4.730181818181818,11.995595744680852,138.522,14.205440000000003,260.7983434603174,97.26310914285709,9.527,64.124,39.18643934064326,25.58140816305917,13.418508507116016,21.913455138888885,0.25,0.75,17.159600019454974,7.0
AS14.07,2014-04-20,0.0297619047619047,3.371352941176471,18.99074074074074,14.091,19.74066128751803,92.05821738095236,20.127215070321352,10.042,117.18,40.53298453291926,28.115666666666662,12.184860067441623,24.125829833333338,-2.0,-1.0,23.987666702270488,3.0
AS14.07,2014-04-21,0.0249770431588613,7.518671641791045,20.59155405405405,215.294,6.8560611439393915,198.45213511111112,66.10267625415418,9.8394,74.19888461538461,59.3365,38.7365,16.432955806724646,24.127408156565654,-0.4,0.8,22.12150978107077,7.0
AS14.07,2014-04-22,0.0220833333333333,6.466738095238095,23.61552272727273,11.66121356381044,21.12074521969698,95.30140121062276,10.480276953903301,9.868799999999998,16.924285714285713,29.030372510291613,25.334809394300127,6.092359728189036,26.507460011904765,-0.2,0.4,20.94739998579025,6.0
AS14.07,2014-04-23,0.0425213675213675,5.35042718446602,17.4930198019802,98.756,20.283478801470572,50.4943286904762,28.169289464906054,7.32475,139.9264,81.312,56.27306782323229,13.972527361286113,24.16350680735929,-0.6666666666666666,0.0,20.14898359970968,6.0
AS14.07,2014-04-24,0.0203703703703703,6.177630434782609,16.82617543859649,47.930880912037416,13.712527347772477,110.26496415109895,16.1069661117033,5.5005,42.9442,32.68238945310245,66.09219421861471,1.003,22.105975892857145,-0.6,0.4,30.32638596233568,6.0
AS14.07,2014-04-25,0.0297619047619047,4.671065573770492,16.00069387755102,153.495,10.3856275,231.2969681746032,73.98299762670663,8.716,89.42519999999999,51.333249588383836,58.97650842857144,15.848766558559129,21.04538156926408,0.3333333333333333,-0.6666666666666666,16.57224637529125,4.0
AS14.07,2014-04-26,0.0189157390698018,6.2272,18.59986363636364,108.74,10.752472089026917,131.92664916666675,72.00813140485306,10.908,72.24523076923077,58.63149743253968,33.172,15.813177122698473,22.19122644408369,-0.4,-0.2,25.633529459728923,5.0
AS14.07,2014-04-27,0.0134077528240234,5.324,14.12045238095238,147.25533333333337,11.385532857142858,200.07903238888895,65.99436099438151,17.215249999999997,72.2035,62.949212615895796,53.51,7.170173917455489,23.836954774531034,-0.6,0.4,24.106776337874567,6.0
AS14.07,2014-04-28,0.0536231159130319,6.258165048543689,17.461739361702126,108.60227272727272,20.45564879710144,123.52460550854703,51.50298879947149,7.925285714285714,28.90876,1.004,13.297545454545457,2.4033333333333333,22.433885833333328,0.25,0.75,22.262234057517755,7.0
AS14.07,2014-04-29,0.0524165046359825,7.112282051282052,20.533651785714284,87.7945,6.090447676470586,14.065,21.073817380348956,7.1003333333333325,58.1446,51.74684263371664,61.620666666666665,16.45759928548336,35.573528611111094,-2.0,0.0,24.096384614378536,5.0
AS14.07,2014-04-30,0.0241479188161226,6.665506329113924,15.098128,226.1433333333333,9.150895438725492,240.04101815873003,81.22848951848151,8.033,69.806,67.31339422994986,41.3824,16.194850017418116,20.33264187770564,-2.0,0.5,17.2140602462263,5.0
AS14.07,2014-05-01,0.016281512605042,5.923027027027027,18.83834782608696,144.158,11.35806885714286,117.41131402380962,62.18748764073516,10.73,70.56566666666667,63.901824125730954,49.2575,14.36988517556997,17.85729417568543,-1.6666666666666667,-0.3333333333333333,28.428419366959584,5.0
AS14.07,2014-05-02,0.0395748363207041,4.830151515151515,11.761793103448277,166.687,9.889059783333337,113.93331524603178,53.26475050643643,12.80175,69.02108333333334,56.10850209497227,56.0475,8.412325613655767,21.513593385642135,-0.6,0.6,24.067122794034187,6.0
AS14.07,2014-05-03,0.0141666666666666,6.287333333333333,9.67215789473684,151.789,15.545620916666662,185.14189366666676,70.07617438528139,9.34375,109.0,67.30465023856208,50.54992030303033,13.867305306279972,23.581863744588738,-0.6666666666666666,0.0,20.053049993515007,6.0
AS14.07,2014-05-04,0.0511904761904762,6.505208333333333,27.7235625,51.12933333333333,12.135201212318831,209.73182569047611,10.155081919664033,9.085,50.315,39.7597354735485,24.53780570274171,9.316086699909384,15.36984448412698,-1.0,1.0,50.13381251692767,8.0
AS14.07,2014-05-05,0.06560311973654971,4.9159743334343835,21.71893374220691,84.58766199854757,9.72917338043478,55.80726561111111,17.88156492861988,9.055283254079256,59.66003407636442,39.631876244450794,29.155284335497836,12.917487186503065,19.462484523809536,-1.5,0.5,24.22043230993188,6.0
AS14.08,2014-03-05,0.020166841286249543,5.514164312340702,16.724825241879604,49.05198992062726,14.980489142496385,130.2219497307693,22.518810464738404,15.977192438142692,39.13164403202877,37.788490575218226,19.624542303625063,7.630661073031617,31.012594666666665,0.0,1.0,22.599624453270465,6.0
AS14.08,2014-03-06,0.028594263333459016,5.301143230726922,16.740013478058835,46.58827000142085,12.730604270796194,62.049592595238074,23.975857970848182,16.13976586493159,39.309457364173184,42.07491317039813,18.753467843307604,7.622393214839313,29.918196250000005,-0.6,1.0,23.1169285539212,7.0
AS14.08,2014-03-07,0.02670754763324458,5.6119243028270365,16.91629097571433,44.58878807255817,13.957627429292927,69.88700561355314,16.70405508447174,16.326191234457493,37.705021327607476,41.02007466274244,19.150249328399845,7.587261219434133,28.81736883333334,0.6,1.0,22.441546294663944,7.0
AS14.08,2014-03-08,0.020166841286249543,5.514164312340702,16.724825241879604,49.05198992062726,14.980489142496385,130.2219497307693,22.518810464738404,15.977192438142692,39.13164403202877,37.788490575218226,19.624542303625063,7.630661073031617,31.012594666666665,0.0,1.0,22.599624453270465,6.0
AS14.08,2014-03-09,0.02845909485867505,5.521955757947024,17.168585455410533,107.88639945018596,11.345642862967916,95.57509408730162,59.64423739799207,16.21363645405815,39.8059095461249,49.694669282782044,31.127849972222222,8.032664898883684,27.179685606060616,-1.0,0.9170000000000001,23.404675921646284,7.0
AS14.08,2014-03-10,0.027683212414151916,5.359499509201819,16.726323974783153,131.5001655005835,11.37928141852347,124.11322614519142,59.30698867604734,15.975562598358296,41.775825059837246,51.8006008383376,40.55257295815296,6.951869339918067,27.056453939393933,-1.0,1.0,22.69483951435086,6.0
AS14.08,2014-03-11,0.024219437805491885,5.55401293456019,16.441266066434576,46.7960349876877,13.476651214207289,68.72781317216118,19.889736217473157,16.331184777365564,38.84166968275116,42.949867237788624,18.91596915679967,6.86645391646517,29.312244000000007,0.4,1.0,22.59953990997881,7.0
AS14.08,2014-03-12,0.02670754763324458,5.6119243028270365,16.91629097571433,44.58878807255817,13.957627429292927,69.88700561355314,16.70405508447174,16.326191234457493,37.705021327607476,41.02007466274244,19.150249328399845,7.587261219434133,28.81736883333334,0.6,1.0,22.441546294663944,7.0
AS14.08,2014-03-13,0.0257040951833938,4.5959,8.509749999999999,24.91818371218118,24.520412731884043,169.117069941392,14.371180823782302,5.17,16.5926,39.08837009735542,23.18698833333334,13.062,20.213927202380955,0.0,1.0,32.66300003345196,7.0
AS14.08,2014-03-14,0.026820274432039205,4.170888888888888,8.34368181818182,31.23145865538281,18.442674679944627,212.0702782545787,15.613154273377624,8.4516,27.043962962962965,47.40222222222222,19.412,6.703,18.79377732142857,-0.2,1.0,41.41877502799036,7.0
AS14.08,2014-03-15,0.04234984763719435,3.006333333333333,12.379619047619046,38.795,24.314122135141737,210.56992330952383,17.086,8.110800000000001,28.103,34.36722069913419,18.027122629987126,8.969728105804101,21.90481196428571,-0.6,1.0,44.98152941815997,6.0
AS14.08,2014-03-16,0.014332838236426925,3.689333333333333,7.9655625,85.20007404531074,18.088777355863467,268.70828888888894,28.10746146931257,7.034375,37.51266666666667,36.454867480158725,22.62214476262625,11.119,18.325063333333343,-1.25,1.0,46.47139999071759,7.0
