id,activity(t-5),attr1(t-5),attr2(t-5),circumplex.arousal(t-5),circumplex.valence(t-5),mood(t-5),activity(t-4),attr1(t-4),attr2(t-4),circumplex.arousal(t-4),circumplex.valence(t-4),mood(t-4),activity(t-3),attr1(t-3),attr2(t-3),circumplex.arousal(t-3),circumplex.valence(t-3),mood(t-3),activity(t-2),attr1(t-2),attr2(t-2),circumplex.arousal(t-2),circumplex.valence(t-2),mood(t-2),activity(t-1),attr1(t-1),attr2(t-1),circumplex.arousal(t-1),circumplex.valence(t-1),mood(t-1),activity(t),attr1(t),attr2(t),circumplex.arousal(t),circumplex.valence(t),mood(t)
AS14.16,0.0040816326530612,710.5741099999997,207.94872000000004,0.2,1.0,6.0,0.0166666666666666,1400.19185,415.26362,0.0,1.0,6.0,0.0330002665994689,777.5917599999998,303.14244999999994,-0.75,1.0,6.0,0.0122100122100122,879.6933399999997,302.69712,-0.5,1.0,6.0,0.0170977011494252,1005.20844,239.01682,0.4,1.0,6.0,0.0068965517241379,712.02963,243.5428599999999,-0.25,1.0,6.0
AS14.16,0.0166666666666666,1400.19185,415.26362,0.0,1.0,6.0,0.0330002665994689,777.5917599999998,303.14244999999994,-0.75,1.0,6.0,0.0122100122100122,879.6933399999997,302.69712,-0.5,1.0,6.0,0.0170977011494252,1005.20844,239.01682,0.4,1.0,6.0,0.0068965517241379,712.02963,243.5428599999999,-0.25,1.0,6.0,0.0,811.7884899999998,176.88521,-0.4,1.0,6.0
AS14.16,0.0330002665994689,777.5917599999998,303.14244999999994,-0.75,1.0,6.0,0.0122100122100122,879.6933399999997,302.69712,-0.5,1.0,6.0,0.0170977011494252,1005.20844,239.01682,0.4,1.0,6.0,0.0068965517241379,712.02963,243.5428599999999,-0.25,1.0,6.0,0.0,811.7884899999998,176.88521,-0.4,1.0,6.0,0.0304742113057525,763.4873599999999,91.41567999999998,-0.2,1.0,6.0
AS14.16,0.0122100122100122,879.6933399999997,302.69712,-0.5,1.0,6.0,0.0170977011494252,1005.20844,239.01682,0.4,1.0,6.0,0.0068965517241379,712.02963,243.5428599999999,-0.25,1.0,6.0,0.0,811.7884899999998,176.88521,-0.4,1.0,6.0,0.0304742113057525,763.4873599999999,91.41567999999998,-0.2,1.0,6.0,0.0123611111111111,682.56126,152.65837999999997,-0.5,1.0,7.0
AS14.16,0.0170977011494252,1005.20844,239.01682,0.4,1.0,6.0,0.0068965517241379,712.02963,243.5428599999999,-0.25,1.0,6.0,0.0,811.7884899999998,176.88521,-0.4,1.0,6.0,0.0304742113057525,763.4873599999999,91.41567999999998,-0.2,1.0,6.0,0.0123611111111111,682.56126,152.65837999999997,-0.5,1.0,7.0,0.0338240924187172,1178.38261,741.5705800000001,-0.2,1.0,6.0
AS14.16,0.0068965517241379,712.02963,243.5428599999999,-0.25,1.0,6.0,0.0,811.7884899999998,176.88521,-0.4,1.0,6.0,0.0304742113057525,763.4873599999999,91.41567999999998,-0.2,1.0,6.0,0.0123611111111111,682.56126,152.65837999999997,-0.5,1.0,7.0,0.0338240924187172,1178.38261,741.5705800000001,-0.2,1.0,6.0,0.0029629629629629,923.46022,121.79364999999996,0.0,1.0,7.0
AS14.16,0.0,811.7884899999998,176.88521,-0.4,1.0,6.0,0.0304742113057525,763.4873599999999,91.41567999999998,-0.2,1.0,6.0,0.0123611111111111,682.56126,152.65837999999997,-0.5,1.0,7.0,0.0338240924187172,1178.38261,741.5705800000001,-0.2,1.0,6.0,0.0029629629629629,923.46022,121.79364999999996,0.0,1.0,7.0,0.0458520272515785,1237.9539400000003,323.322,-0.6666666666666666,1.0,7.0
AS14.16,0.0304742113057525,763.4873599999999,91.41567999999998,-0.2,1.0,6.0,0.0123611111111111,682.56126,152.65837999999997,-0.5,1.0,7.0,0.0338240924187172,1178.38261,741.5705800000001,-0.2,1.0,6.0,0.0029629629629629,923.46022,121.79364999999996,0.0,1.0,7.0,0.0458520272515785,1237.9539400000003,323.322,-0.6666666666666666,1.0,7.0,0.032703986363792,906.7545,332.19659999999993,-0.2,1.0,7.0
AS14.16,0.0123611111111111,682.56126,152.65837999999997,-0.5,1.0,7.0,0.0338240924187172,1178.38261,741.5705800000001,-0.2,1.0,6.0,0.0029629629629629,923.46022,121.79364999999996,0.0,1.0,7.0,0.0458520272515785,1237.9539400000003,323.322,-0.6666666666666666,1.0,7.0,0.032703986363792,906.7545,332.19659999999993,-0.2,1.0,7.0,0.0259398496240601,839.1060500000001,173.74383999999998,0.5,1.0,6.0
AS14.16,0.0338240924187172,1178.38261,741.5705800000001,-0.2,1.0,6.0,0.0029629629629629,923.46022,121.79364999999996,0.0,1.0,7.0,0.0458520272515785,1237.9539400000003,323.322,-0.6666666666666666,1.0,7.0,0.032703986363792,906.7545,332.19659999999993,-0.2,1.0,7.0,0.0259398496240601,839.1060500000001,173.74383999999998,0.5,1.0,6.0,0.0267857142857143,760.12245,184.25711,-0.5,1.0,7.0
AS14.16,0.0029629629629629,923.46022,121.79364999999996,0.0,1.0,7.0,0.0458520272515785,1237.9539400000003,323.322,-0.6666666666666666,1.0,7.0,0.032703986363792,906.7545,332.19659999999993,-0.2,1.0,7.0,0.0259398496240601,839.1060500000001,173.74383999999998,0.5,1.0,6.0,0.0267857142857143,760.12245,184.25711,-0.5,1.0,7.0,0.0,705.4458399999999,460.56495,0.2,1.0,7.0
AS14.16,0.0458520272515785,1237.9539400000003,323.322,-0.6666666666666666,1.0,7.0,0.032703986363792,906.7545,332.19659999999993,-0.2,1.0,7.0,0.0259398496240601,839.1060500000001,173.74383999999998,0.5,1.0,6.0,0.0267857142857143,760.12245,184.25711,-0.5,1.0,7.0,0.0,705.4458399999999,460.56495,0.2,1.0,7.0,0.0395736434108526,858.7428499999999,260.14538,1.0,1.0,7.0
AS14.16,0.032703986363792,906.7545,332.19659999999993,-0.2,1.0,7.0,0.0259398496240601,839.1060500000001,173.74383999999998,0.5,1.0,6.0,0.0267857142857143,760.12245,184.25711,-0.5,1.0,7.0,0.0,705.4458399999999,460.56495,0.2,1.0,7.0,0.0395736434108526,858.7428499999999,260.14538,1.0,1.0,7.0,0.0,819.2130399999999,217.70227000000003,1.25,1.0,7.0
AS14.16,0.0259398496240601,839.1060500000001,173.74383999999998,0.5,1.0,6.0,0.0267857142857143,760.12245,184.25711,-0.5,1.0,7.0,0.0,705.4458399999999,460.56495,0.2,1.0,7.0,0.0395736434108526,858.7428499999999,260.14538,1.0,1.0,7.0,0.0,819.2130399999999,217.70227000000003,1.25,1.0,7.0,0.0,727.0496999999998,188.7331,0.0,1.0,7.0
AS14.16,0.0267857142857143,760.12245,184.25711,-0.5,1.0,7.0,0.0,705.4458399999999,460.56495,0.2,1.0,7.0,0.0395736434108526,858.7428499999999,260.14538,1.0,1.0,7.0,0.0,819.2130399999999,217.70227000000003,1.25,1.0,7.0,0.0,727.0496999999998,188.7331,0.0,1.0,7.0,0.0341435185185185,792.6717199999996,149.41164999999998,0.8,1.0,7.0
AS14.16,0.0,705.4458399999999,460.56495,0.2,1.0,7.0,0.0395736434108526,858.7428499999999,260.14538,1.0,1.0,7.0,0.0,819.2130399999999,217.70227000000003,1.25,1.0,7.0,0.0,727.0496999999998,188.7331,0.0,1.0,7.0,0.0341435185185185,792.6717199999996,149.41164999999998,0.8,1.0,7.0,0.0277777777777777,881.6304199999996,93.17328999999998,0.6,1.0,7.0
AS14.16,0.0395736434108526,858.7428499999999,260.14538,1.0,1.0,7.0,0.0,819.2130399999999,217.70227000000003,1.25,1.0,7.0,0.0,727.0496999999998,188.7331,0.0,1.0,7.0,0.0341435185185185,792.6717199999996,149.41164999999998,0.8,1.0,7.0,0.0277777777777777,881.6304199999996,93.17328999999998,0.6,1.0,7.0,0.0238383838383838,866.0373700000002,282.86856,1.25,1.0,7.0
AS14.16,0.0,819.2130399999999,217.70227000000003,1.25,1.0,7.0,0.0,727.0496999999998,188.7331,0.0,1.0,7.0,0.0341435185185185,792.6717199999996,149.41164999999998,0.8,1.0,7.0,0.0277777777777777,881.6304199999996,93.17328999999998,0.6,1.0,7.0,0.0238383838383838,866.0373700000002,282.86856,1.25,1.0,7.0,0.00625,853.2765700000002,190.15793,-0.6,1.0,7.0
AS14.16,0.0,727.0496999999998,188.7331,0.0,1.0,7.0,0.0341435185185185,792.6717199999996,149.41164999999998,0.8,1.0,7.0,0.0277777777777777,881.6304199999996,93.17328999999998,0.6,1.0,7.0,0.0238383838383838,866.0373700000002,282.86856,1.25,1.0,7.0,0.00625,853.2765700000002,190.15793,-0.6,1.0,7.0,0.0097350440723934,940.98262,364.26913,0.0,1.0,7.0
AS14.16,0.0341435185185185,792.6717199999996,149.41164999999998,0.8,1.0,7.0,0.0277777777777777,881.6304199999996,93.17328999999998,0.6,1.0,7.0,0.0238383838383838,866.0373700000002,282.86856,1.25,1.0,7.0,0.00625,853.2765700000002,190.15793,-0.6,1.0,7.0,0.0097350440723934,940.98262,364.26913,0.0,1.0,7.0,0.0231884057971014,1066.4516199999998,494.9883000000001,1.6,1.0,7.0
AS14.16,0.0277777777777777,881.6304199999996,93.17328999999998,0.6,1.0,7.0,0.0238383838383838,866.0373700000002,282.86856,1.25,1.0,7.0,0.00625,853.2765700000002,190.15793,-0.6,1.0,7.0,0.0097350440723934,940.98262,364.26913,0.0,1.0,7.0,0.0231884057971014,1066.4516199999998,494.9883000000001,1.6,1.0,7.0,0.0091973244147156,994.2595399999998,174.95058,1.0,1.0,7.0
AS14.16,0.0238383838383838,866.0373700000002,282.86856,1.25,1.0,7.0,0.00625,853.2765700000002,190.15793,-0.6,1.0,7.0,0.0097350440723934,940.98262,364.26913,0.0,1.0,7.0,0.0231884057971014,1066.4516199999998,494.9883000000001,1.6,1.0,7.0,0.0091973244147156,994.2595399999998,174.95058,1.0,1.0,7.0,0.0549439428340109,1094.76122,307.39818999999994,0.8,1.0,7.0
AS14.16,0.00625,853.2765700000002,190.15793,-0.6,1.0,7.0,0.0097350440723934,940.98262,364.26913,0.0,1.0,7.0,0.0231884057971014,1066.4516199999998,494.9883000000001,1.6,1.0,7.0,0.0091973244147156,994.2595399999998,174.95058,1.0,1.0,7.0,0.0549439428340109,1094.76122,307.39818999999994,0.8,1.0,7.0,0.0236111111111111,1377.42245,258.52271,0.75,1.0,7.0
AS14.16,0.0097350440723934,940.98262,364.26913,0.0,1.0,7.0,0.0231884057971014,1066.4516199999998,494.9883000000001,1.6,1.0,7.0,0.0091973244147156,994.2595399999998,174.95058,1.0,1.0,7.0,0.0549439428340109,1094.76122,307.39818999999994,0.8,1.0,7.0,0.0236111111111111,1377.42245,258.52271,0.75,1.0,7.0,0.0137310606060606,1001.26399,218.0435899999999,-0.2,0.4749999999999999,6.0
AS14.16,0.0231884057971014,1066.4516199999998,494.9883000000001,1.6,1.0,7.0,0.0091973244147156,994.2595399999998,174.95058,1.0,1.0,7.0,0.0549439428340109,1094.76122,307.39818999999994,0.8,1.0,7.0,0.0236111111111111,1377.42245,258.52271,0.75,1.0,7.0,0.0137310606060606,1001.26399,218.0435899999999,-0.2,0.4749999999999999,6.0,0.0151515151515151,1127.7503200000003,229.336,0.6,1.0,7.0
AS14.16,0.0091973244147156,994.2595399999998,174.95058,1.0,1.0,7.0,0.0549439428340109,1094.76122,307.39818999999994,0.8,1.0,7.0,0.0236111111111111,1377.42245,258.52271,0.75,1.0,7.0,0.0137310606060606,1001.26399,218.0435899999999,-0.2,0.4749999999999999,6.0,0.0151515151515151,1127.7503200000003,229.336,0.6,1.0,7.0,0.0,785.9267399999998,201.30459,0.5,1.0,7.0
AS14.16,0.0549439428340109,1094.76122,307.39818999999994,0.8,1.0,7.0,0.0236111111111111,1377.42245,258.52271,0.75,1.0,7.0,0.0137310606060606,1001.26399,218.0435899999999,-0.2,0.4749999999999999,6.0,0.0151515151515151,1127.7503200000003,229.336,0.6,1.0,7.0,0.0,785.9267399999998,201.30459,0.5,1.0,7.0,0.0102564102564102,876.9159899999995,317.70457,-0.2,1.0,7.0
AS14.16,0.0236111111111111,1377.42245,258.52271,0.75,1.0,7.0,0.0137310606060606,1001.26399,218.0435899999999,-0.2,0.4749999999999999,6.0,0.0151515151515151,1127.7503200000003,229.336,0.6,1.0,7.0,0.0,785.9267399999998,201.30459,0.5,1.0,7.0,0.0102564102564102,876.9159899999995,317.70457,-0.2,1.0,7.0,0.142857142857143,818.1951699999997,150.45368999999997,1.0,1.0,8.0
AS14.16,0.0137310606060606,1001.26399,218.0435899999999,-0.2,0.4749999999999999,6.0,0.0151515151515151,1127.7503200000003,229.336,0.6,1.0,7.0,0.0,785.9267399999998,201.30459,0.5,1.0,7.0,0.0102564102564102,876.9159899999995,317.70457,-0.2,1.0,7.0,0.142857142857143,818.1951699999997,150.45368999999997,1.0,1.0,8.0,0.0149183344835518,1708.5800700000004,301.85157,-0.5,1.0,7.0
AS14.16,0.0151515151515151,1127.7503200000003,229.336,0.6,1.0,7.0,0.0,785.9267399999998,201.30459,0.5,1.0,7.0,0.0102564102564102,876.9159899999995,317.70457,-0.2,1.0,7.0,0.142857142857143,818.1951699999997,150.45368999999997,1.0,1.0,8.0,0.0149183344835518,1708.5800700000004,301.85157,-0.5,1.0,7.0,0.0396664652995471,712.0008299999997,221.65958,0.4,1.0,7.0
AS14.16,0.0,785.9267399999998,201.30459,0.5,1.0,7.0,0.0102564102564102,876.9159899999995,317.70457,-0.2,1.0,7.0,0.142857142857143,818.1951699999997,150.45368999999997,1.0,1.0,8.0,0.0149183344835518,1708.5800700000004,301.85157,-0.5,1.0,7.0,0.0396664652995471,712.0008299999997,221.65958,0.4,1.0,7.0,0.0764550264550265,768.35385,149.70111,0.0,1.0,7.0
AS14.16,0.0102564102564102,876.9159899999995,317.70457,-0.2,1.0,7.0,0.142857142857143,818.1951699999997,150.45368999999997,1.0,1.0,8.0,0.0149183344835518,1708.5800700000004,301.85157,-0.5,1.0,7.0,0.0396664652995471,712.0008299999997,221.65958,0.4,1.0,7.0,0.0764550264550265,768.35385,149.70111,0.0,1.0,7.0,0.0,1052.5789199999997,436.86684,2.0,1.0,8.0
AS14.16,0.142857142857143,818.1951699999997,150.45368999999997,1.0,1.0,8.0,0.0149183344835518,1708.5800700000004,301.85157,-0.5,1.0,7.0,0.0396664652995471,712.0008299999997,221.65958,0.4,1.0,7.0,0.0764550264550265,768.35385,149.70111,0.0,1.0,7.0,0.0,1052.5789199999997,436.86684,2.0,1.0,8.0,0.0260003306878306,1197.07356,774.19934,-0.3664999999999999,0.9314999999999998,7.0
AS14.16,0.0149183344835518,1708.5800700000004,301.85157,-0.5,1.0,7.0,0.0396664652995471,712.0008299999997,221.65958,0.4,1.0,7.0,0.0764550264550265,768.35385,149.70111,0.0,1.0,7.0,0.0,1052.5789199999997,436.86684,2.0,1.0,8.0,0.0260003306878306,1197.07356,774.19934,-0.3664999999999999,0.9314999999999998,7.0,0.0579492845117845,862.4371799999998,328.57298,0.0,1.0,7.0
AS14.16,0.0396664652995471,712.0008299999997,221.65958,0.4,1.0,7.0,0.0764550264550265,768.35385,149.70111,0.0,1.0,7.0,0.0,1052.5789199999997,436.86684,2.0,1.0,8.0,0.0260003306878306,1197.07356,774.19934,-0.3664999999999999,0.9314999999999998,7.0,0.0579492845117845,862.4371799999998,328.57298,0.0,1.0,7.0,0.0129310344827586,839.6342499999995,395.4066600000001,1.5,1.0,7.0
AS14.17,0.042302883778457,1028.34951,372.00952,-0.1476666666666666,0.9163333333333334,7.0,0.1088141794048006,2144.11008,802.5521899999999,0.8,1.0,7.0,0.0993627207510557,1963.7713,720.28484,0.4,1.0,7.0,0.0519491255489781,3320.7441200000003,1005.16234,0.8,1.0,7.0,0.1144061157959364,2983.10235,700.4255400000001,0.6666666666666666,1.0,7.0,0.0422432563070177,2293.27158,463.31463,0.5,1.0,8.0
AS14.17,0.1088141794048006,2144.11008,802.5521899999999,0.8,1.0,7.0,0.0993627207510557,1963.7713,720.28484,0.4,1.0,7.0,0.0519491255489781,3320.7441200000003,1005.16234,0.8,1.0,7.0,0.1144061157959364,2983.10235,700.4255400000001,0.6666666666666666,1.0,7.0,0.0422432563070177,2293.27158,463.31463,0.5,1.0,8.0,0.0490409207161125,4232.26786,1185.30733,0.2,1.0,7.0
AS14.17,0.0993627207510557,1963.7713,720.28484,0.4,1.0,7.0,0.0519491255489781,3320.7441200000003,1005.16234,0.8,1.0,7.0,0.1144061157959364,2983.10235,700.4255400000001,0.6666666666666666,1.0,7.0,0.0422432563070177,2293.27158,463.31463,0.5,1.0,8.0,0.0490409207161125,4232.26786,1185.30733,0.2,1.0,7.0,0.0702983780680226,3085.5600000000004,1152.8844,0.4,1.0,7.0
AS14.17,0.0519491255489781,3320.7441200000003,1005.16234,0.8,1.0,7.0,0.1144061157959364,2983.10235,700.4255400000001,0.6666666666666666,1.0,7.0,0.0422432563070177,2293.27158,463.31463,0.5,1.0,8.0,0.0490409207161125,4232.26786,1185.30733,0.2,1.0,7.0,0.0702983780680226,3085.5600000000004,1152.8844,0.4,1.0,7.0,0.1358710834913805,2760.1681900000003,981.6083,0.6,1.0,7.0
AS14.17,0.1144061157959364,2983.10235,700.4255400000001,0.6666666666666666,1.0,7.0,0.0422432563070177,2293.27158,463.31463,0.5,1.0,8.0,0.0490409207161125,4232.26786,1185.30733,0.2,1.0,7.0,0.0702983780680226,3085.5600000000004,1152.8844,0.4,1.0,7.0,0.1358710834913805,2760.1681900000003,981.6083,0.6,1.0,7.0,0.1621455463251503,2874.75825,1291.9993500000005,0.6,1.0,7.0
AS14.17,0.0422432563070177,2293.27158,463.31463,0.5,1.0,8.0,0.0490409207161125,4232.26786,1185.30733,0.2,1.0,7.0,0.0702983780680226,3085.5600000000004,1152.8844,0.4,1.0,7.0,0.1358710834913805,2760.1681900000003,981.6083,0.6,1.0,7.0,0.1621455463251503,2874.75825,1291.9993500000005,0.6,1.0,7.0,0.0083333333333333,908.7083199999996,365.70290999999975,1.0,1.0,8.0
AS14.17,0.0490409207161125,4232.26786,1185.30733,0.2,1.0,7.0,0.0702983780680226,3085.5600000000004,1152.8844,0.4,1.0,7.0,0.1358710834913805,2760.1681900000003,981.6083,0.6,1.0,7.0,0.1621455463251503,2874.75825,1291.9993500000005,0.6,1.0,7.0,0.0083333333333333,908.7083199999996,365.70290999999975,1.0,1.0,8.0,0.0979860517653388,2372.19619,704.14572,0.5,1.0,7.0
AS14.17,0.0702983780680226,3085.5600000000004,1152.8844,0.4,1.0,7.0,0.1358710834913805,2760.1681900000003,981.6083,0.6,1.0,7.0,0.1621455463251503,2874.75825,1291.9993500000005,0.6,1.0,7.0,0.0083333333333333,908.7083199999996,365.70290999999975,1.0,1.0,8.0,0.0979860517653388,2372.19619,704.14572,0.5,1.0,7.0,0.1314188440147519,2158.59822,735.3656000000001,0.6,1.0,7.0
AS14.17,0.1358710834913805,2760.1681900000003,981.6083,0.6,1.0,7.0,0.1621455463251503,2874.75825,1291.9993500000005,0.6,1.0,7.0,0.0083333333333333,908.7083199999996,365.70290999999975,1.0,1.0,8.0,0.0979860517653388,2372.19619,704.14572,0.5,1.0,7.0,0.1314188440147519,2158.59822,735.3656000000001,0.6,1.0,7.0,0.0901766647503504,2352.13852,787.2879800000001,0.25,1.0,8.0
AS14.17,0.1621455463251503,2874.75825,1291.9993500000005,0.6,1.0,7.0,0.0083333333333333,908.7083199999996,365.70290999999975,1.0,1.0,8.0,0.0979860517653388,2372.19619,704.14572,0.5,1.0,7.0,0.1314188440147519,2158.59822,735.3656000000001,0.6,1.0,7.0,0.0901766647503504,2352.13852,787.2879800000001,0.25,1.0,8.0,0.0879456327985739,4036.21749,786.89878,0.2,1.0,7.0
AS14.17,0.0083333333333333,908.7083199999996,365.70290999999975,1.0,1.0,8.0,0.0979860517653388,2372.19619,704.14572,0.5,1.0,7.0,0.1314188440147519,2158.59822,735.3656000000001,0.6,1.0,7.0,0.0901766647503504,2352.13852,787.2879800000001,0.25,1.0,8.0,0.0879456327985739,4036.21749,786.89878,0.2,1.0,7.0,0.1013205282112845,2788.30601,837.3615299999999,-0.25,1.0,7.0
AS14.17,0.0979860517653388,2372.19619,704.14572,0.5,1.0,7.0,0.1314188440147519,2158.59822,735.3656000000001,0.6,1.0,7.0,0.0901766647503504,2352.13852,787.2879800000001,0.25,1.0,8.0,0.0879456327985739,4036.21749,786.89878,0.2,1.0,7.0,0.1013205282112845,2788.30601,837.3615299999999,-0.25,1.0,7.0,0.1181967490385985,1913.61531,293.93219,0.75,1.0,7.0
AS14.17,0.1314188440147519,2158.59822,735.3656000000001,0.6,1.0,7.0,0.0901766647503504,2352.13852,787.2879800000001,0.25,1.0,8.0,0.0879456327985739,4036.21749,786.89878,0.2,1.0,7.0,0.1013205282112845,2788.30601,837.3615299999999,-0.25,1.0,7.0,0.1181967490385985,1913.61531,293.93219,0.75,1.0,7.0,0.008278181183903,2176.1625699999995,407.32384,1.0,1.0,7.0
AS14.17,0.0901766647503504,2352.13852,787.2879800000001,0.25,1.0,8.0,0.0879456327985739,4036.21749,786.89878,0.2,1.0,7.0,0.1013205282112845,2788.30601,837.3615299999999,-0.25,1.0,7.0,0.1181967490385985,1913.61531,293.93219,0.75,1.0,7.0,0.008278181183903,2176.1625699999995,407.32384,1.0,1.0,7.0,0.0489995128486177,2907.2357299999994,276.05322,1.0,1.0,7.0
AS14.17,0.0879456327985739,4036.21749,786.89878,0.2,1.0,7.0,0.1013205282112845,2788.30601,837.3615299999999,-0.25,1.0,7.0,0.1181967490385985,1913.61531,293.93219,0.75,1.0,7.0,0.008278181183903,2176.1625699999995,407.32384,1.0,1.0,7.0,0.0489995128486177,2907.2357299999994,276.05322,1.0,1.0,7.0,0.0260653951663309,4313.886049999999,1240.94781,0.4,1.0,7.0
AS14.17,0.1013205282112845,2788.30601,837.3615299999999,-0.25,1.0,7.0,0.1181967490385985,1913.61531,293.93219,0.75,1.0,7.0,0.008278181183903,2176.1625699999995,407.32384,1.0,1.0,7.0,0.0489995128486177,2907.2357299999994,276.05322,1.0,1.0,7.0,0.0260653951663309,4313.886049999999,1240.94781,0.4,1.0,7.0,0.0873090863535069,4142.38998,574.59064,0.25,1.0,7.0
AS14.17,0.1181967490385985,1913.61531,293.93219,0.75,1.0,7.0,0.008278181183903,2176.1625699999995,407.32384,1.0,1.0,7.0,0.0489995128486177,2907.2357299999994,276.05322,1.0,1.0,7.0,0.0260653951663309,4313.886049999999,1240.94781,0.4,1.0,7.0,0.0873090863535069,4142.38998,574.59064,0.25,1.0,7.0,0.1007738835024844,4047.004459999999,906.00957,1.0,1.0,7.0
AS14.17,0.008278181183903,2176.1625699999995,407.32384,1.0,1.0,7.0,0.0489995128486177,2907.2357299999994,276.05322,1.0,1.0,7.0,0.0260653951663309,4313.886049999999,1240.94781,0.4,1.0,7.0,0.0873090863535069,4142.38998,574.59064,0.25,1.0,7.0,0.1007738835024844,4047.004459999999,906.00957,1.0,1.0,7.0,0.1160331003327015,1449.06286,1110.1862,1.0,1.0,7.0
AS14.17,0.0489995128486177,2907.2357299999994,276.05322,1.0,1.0,7.0,0.0260653951663309,4313.886049999999,1240.94781,0.4,1.0,7.0,0.0873090863535069,4142.38998,574.59064,0.25,1.0,7.0,0.1007738835024844,4047.004459999999,906.00957,1.0,1.0,7.0,0.1160331003327015,1449.06286,1110.1862,1.0,1.0,7.0,0.1304287030515966,2019.85556,1157.12614,1.0,1.0,7.0
AS14.17,0.0260653951663309,4313.886049999999,1240.94781,0.4,1.0,7.0,0.0873090863535069,4142.38998,574.59064,0.25,1.0,7.0,0.1007738835024844,4047.004459999999,906.00957,1.0,1.0,7.0,0.1160331003327015,1449.06286,1110.1862,1.0,1.0,7.0,0.1304287030515966,2019.85556,1157.12614,1.0,1.0,7.0,0.0405479618053359,3990.235199999999,882.91238,0.25,1.0,7.0
AS14.17,0.0873090863535069,4142.38998,574.59064,0.25,1.0,7.0,0.1007738835024844,4047.004459999999,906.00957,1.0,1.0,7.0,0.1160331003327015,1449.06286,1110.1862,1.0,1.0,7.0,0.1304287030515966,2019.85556,1157.12614,1.0,1.0,7.0,0.0405479618053359,3990.235199999999,882.91238,0.25,1.0,7.0,0.0851143385464617,969.92532,678.35593,0.8,1.0,7.0
AS14.17,0.1007738835024844,4047.004459999999,906.00957,1.0,1.0,7.0,0.1160331003327015,1449.06286,1110.1862,1.0,1.0,7.0,0.1304287030515966,2019.85556,1157.12614,1.0,1.0,7.0,0.0405479618053359,3990.235199999999,882.91238,0.25,1.0,7.0,0.0851143385464617,969.92532,678.35593,0.8,1.0,7.0,0.0686835327469748,3633.03404,639.05324,1.0,1.0,7.0
AS14.17,0.1160331003327015,1449.06286,1110.1862,1.0,1.0,7.0,0.1304287030515966,2019.85556,1157.12614,1.0,1.0,7.0,0.0405479618053359,3990.235199999999,882.91238,0.25,1.0,7.0,0.0851143385464617,969.92532,678.35593,0.8,1.0,7.0,0.0686835327469748,3633.03404,639.05324,1.0,1.0,7.0,0.111374178398409,2961.7333900000003,916.86024,0.8,1.0,7.0
AS14.17,0.1304287030515966,2019.85556,1157.12614,1.0,1.0,7.0,0.0405479618053359,3990.235199999999,882.91238,0.25,1.0,7.0,0.0851143385464617,969.92532,678.35593,0.8,1.0,7.0,0.0686835327469748,3633.03404,639.05324,1.0,1.0,7.0,0.111374178398409,2961.7333900000003,916.86024,0.8,1.0,7.0,0.07422652004295,2988.30961,651.39761,1.0,1.0,7.0
AS14.17,0.0405479618053359,3990.235199999999,882.91238,0.25,1.0,7.0,0.0851143385464617,969.92532,678.35593,0.8,1.0,7.0,0.0686835327469748,3633.03404,639.05324,1.0,1.0,7.0,0.111374178398409,2961.7333900000003,916.86024,0.8,1.0,7.0,0.07422652004295,2988.30961,651.39761,1.0,1.0,7.0,0.139134651835128,3009.9625900000005,92.6287,1.0,1.0,7.0
AS14.17,0.0851143385464617,969.92532,678.35593,0.8,1.0,7.0,0.0686835327469748,3633.03404,639.05324,1.0,1.0,7.0,0.111374178398409,2961.7333900000003,916.86024,0.8,1.0,7.0,0.07422652004295,2988.30961,651.39761,1.0,1.0,7.0,0.139134651835128,3009.9625900000005,92.6287,1.0,1.0,7.0,0.1301701836103795,1669.7259799999997,327.47221,1.0,1.0,7.0
AS14.17,0.0686835327469748,3633.03404,639.05324,1.0,1.0,7.0,0.111374178398409,2961.7333900000003,916.86024,0.8,1.0,7.0,0.07422652004295,2988.30961,651.39761,1.0,1.0,7.0,0.139134651835128,3009.9625900000005,92.6287,1.0,1.0,7.0,0.1301701836103795,1669.7259799999997,327.47221,1.0,1.0,7.0,0.0905637498122338,5199.31169,1190.90693,1.0,1.0,7.0
AS14.17,0.111374178398409,2961.7333900000003,916.86024,0.8,1.0,7.0,0.07422652004295,2988.30961,651.39761,1.0,1.0,7.0,0.139134651835128,3009.9625900000005,92.6287,1.0,1.0,7.0,0.1301701836103795,1669.7259799999997,327.47221,1.0,1.0,7.0,0.0905637498122338,5199.31169,1190.90693,1.0,1.0,7.0,0.027872776865479,1859.0420599999995,292.07124,0.4,1.0,7.0
AS14.17,0.07422652004295,2988.30961,651.39761,1.0,1.0,7.0,0.139134651835128,3009.9625900000005,92.6287,1.0,1.0,7.0,0.1301701836103795,1669.7259799999997,327.47221,1.0,1.0,7.0,0.0905637498122338,5199.31169,1190.90693,1.0,1.0,7.0,0.027872776865479,1859.0420599999995,292.07124,0.4,1.0,7.0,0.0506214985994397,3198.41096,832.57571,0.6,1.0,7.0
