id,variable,date,value
AS14.07,appCat.social,2014-04-13,102.012
AS14.07,appCat.social,2014-04-14,78.84425
AS14.07,appCat.social,2014-04-15,162.56216666666666
AS14.07,appCat.social,2014-04-16,57.29257142857143
AS14.07,appCat.social,2014-04-17,85.40228571428572
AS14.07,appCat.social,2014-04-18,105.96533333333333
AS14.07,appCat.social,2014-04-19,64.124
AS14.07,appCat.social,2014-04-20,117.18
AS14.07,appCat.social,2014-04-21,74.19888461538461
AS14.07,appCat.social,2014-04-22,16.924285714285713
AS14.07,appCat.social,2014-04-23,139.9264
AS14.07,appCat.social,2014-04-24,42.9442
AS14.07,appCat.social,2014-04-25,89.42519999999999
AS14.07,appCat.social,2014-04-26,72.24523076923077
AS14.07,appCat.social,2014-04-27,72.2035
AS14.07,appCat.social,2014-04-28,28.90876
AS14.07,appCat.social,2014-04-29,58.1446
AS14.07,appCat.social,2014-04-30,69.806
AS14.07,appCat.social,2014-05-01,70.56566666666667
AS14.07,appCat.social,2014-05-02,69.02108333333334
AS14.07,appCat.social,2014-05-03,109.0
AS14.07,appCat.social,2014-05-04,50.315
AS14.07,appCat.travel,2014-03-19,29.191399999999998
AS14.07,appCat.travel,2014-03-21,54.867999999999995
AS14.07,appCat.travel,2014-03-22,116.624
AS14.07,appCat.travel,2014-03-24,58.215
AS14.07,appCat.travel,2014-03-25,65.467
AS14.07,appCat.travel,2014-03-26,101.8705
AS14.07,appCat.travel,2014-03-27,25.884
AS14.07,appCat.travel,2014-03-28,34.81475
AS14.07,appCat.travel,2014-03-29,18.807
AS14.07,appCat.travel,2014-03-30,26.605
AS14.07,appCat.travel,2014-03-31,69.28533333333333
AS14.07,appCat.travel,2014-04-02,122.9815
AS14.07,appCat.travel,2014-04-03,88.45633333333335
AS14.07,appCat.travel,2014-04-04,51.17
AS14.07,appCat.travel,2014-04-05,49.766
AS14.07,appCat.travel,2014-04-10,22.179
AS14.07,appCat.travel,2014-04-11,25.5401
AS14.07,appCat.travel,2014-04-12,59.802
AS14.07,appCat.travel,2014-04-16,33.254
AS14.07,appCat.travel,2014-04-21,59.3365
AS14.07,appCat.travel,2014-04-23,81.312
AS14.07,appCat.travel,2014-04-28,1.004
AS14.07,appCat.unknown,2014-03-18,59.391
AS14.07,appCat.unknown,2014-03-19,28.35111111111111
AS14.07,appCat.unknown,2014-03-28,28.802666666666667
AS14.07,appCat.unknown,2014-04-08,37.724090909090904
AS14.07,appCat.unknown,2014-04-12,72.282
AS14.07,appCat.unknown,2014-04-16,22.088
AS14.07,appCat.unknown,2014-04-20,28.115666666666666
AS14.07,appCat.unknown,2014-04-21,38.7365
AS14.07,appCat.unknown,2014-04-26,33.172
AS14.07,appCat.unknown,2014-04-27,53.51
AS14.07,appCat.unknown,2014-04-28,13.297545454545455
AS14.07,appCat.unknown,2014-04-29,61.620666666666665
AS14.07,appCat.unknown,2014-04-30,41.3824
AS14.07,appCat.unknown,2014-05-01,49.2575
AS14.07,appCat.unknown,2014-05-02,56.0475
AS14.07,appCat.utilities,2014-03-21,31.218
AS14.07,appCat.utilities,2014-03-28,14.226
AS14.07,appCat.utilities,2014-04-06,1.002
AS14.07,appCat.utilities,2014-04-09,6.038
AS14.07,appCat.utilities,2014-04-24,1.003
AS14.07,appCat.utilities,2014-04-28,2.4033333333333333
AS14.07,call,2014-03-18,1.0
AS14.07,call,2014-03-24,1.0
AS14.07,call,2014-03-25,1.0
AS14.07,call,2014-03-26,1.0
AS14.07,call,2014-03-27,1.0
AS14.07,call,2014-03-28,1.0
AS14.07,call,2014-03-30,1.0
AS14.07,call,2014-03-31,1.0
AS14.07,call,2014-04-01,1.0
AS14.07,call,2014-04-02,1.0
AS14.07,call,2014-04-03,1.0
AS14.07,call,2014-04-04,1.0
AS14.07,call,2014-04-05,1.0
AS14.07,call,2014-04-06,1.0
AS14.07,call,2014-04-08,1.0
AS14.07,call,2014-04-09,1.0
AS14.07,call,2014-04-10,1.0
AS14.07,call,2014-04-12,1.0
AS14.07,call,2014-04-13,1.0
AS14.07,call,2014-04-14,1.0
AS14.07,call,2014-04-16,1.0
AS14.07,call,2014-04-17,1.0
AS14.07,call,2014-04-18,1.0
AS14.07,call,2014-04-23,1.0
AS14.07,call,2014-04-24,1.0
AS14.07,call,2014-04-25,1.0
AS14.07,call,2014-04-27,1.0
AS14.07,call,2014-04-28,1.0
AS14.07,call,2014-04-29,1.0
AS14.07,call,2014-05-03,1.0
AS14.07,circumplex.arousal,2014-03-19,-1.0
AS14.07,circumplex.arousal,2014-03-20,-0.75
AS14.07,circumplex.arousal,2014-03-21,0.3333333333333333
AS14.07,circumplex.arousal,2014-03-22,-0.4
AS14.07,circumplex.arousal,2014-03-23,0.0
AS14.07,circumplex.arousal,2014-03-24,0.5
AS14.07,circumplex.arousal,2014-03-25,-0.5
AS14.07,circumplex.arousal,2014-03-26,0.2
AS14.07,circumplex.arousal,2014-03-27,0.2
AS14.07,circumplex.arousal,2014-03-28,0.25
AS14.07,circumplex.arousal,2014-03-29,0.2
AS14.07,circumplex.arousal,2014-03-30,0.2
AS14.07,circumplex.arousal,2014-03-31,-1.0
AS14.07,circumplex.arousal,2014-04-01,-1.0
AS14.07,circumplex.arousal,2014-04-02,-1.25
AS14.07,circumplex.arousal,2014-04-03,-0.4
AS14.07,circumplex.arousal,2014-04-04,-0.75
AS14.07,circumplex.arousal,2014-04-05,0.0
AS14.07,circumplex.arousal,2014-04-06,-0.75
AS14.07,circumplex.arousal,2014-04-07,-0.6
AS14.07,circumplex.arousal,2014-04-08,-0.4
AS14.07,circumplex.arousal,2014-04-09,-1.0
AS14.07,circumplex.arousal,2014-04-10,0.4
AS14.07,circumplex.arousal,2014-04-11,0.5
AS14.07,circumplex.arousal,2014-04-12,0.0
AS14.07,circumplex.arousal,2014-04-13,-0.25
AS14.07,circumplex.arousal,2014-04-14,-0.2
AS14.07,circumplex.arousal,2014-04-15,-0.75
AS14.07,circumplex.arousal,2014-04-16,-1.25
AS14.07,circumplex.arousal,2014-04-17,-1.2
AS14.07,circumplex.arousal,2014-04-18,-1.0
AS14.07,circumplex.arousal,2014-04-19,0.25
AS14.07,circumplex.arousal,2014-04-20,-2.0
AS14.07,circumplex.arousal,2014-04-21,-0.4
AS14.07,circumplex.arousal,2014-04-22,-0.2
AS14.07,circumplex.arousal,2014-04-23,-0.6666666666666666
AS14.07,circumplex.arousal,2014-04-24,-0.6
AS14.07,circumplex.arousal,2014-04-25,0.3333333333333333
AS14.07,circumplex.arousal,2014-04-26,-0.4
AS14.07,circumplex.arousal,2014-04-27,-0.6
AS14.07,circumplex.arousal,2014-04-28,0.25
AS14.07,circumplex.arousal,2014-04-29,-2.0
AS14.07,circumplex.arousal,2014-04-30,-2.0
AS14.07,circumplex.arousal,2014-05-01,-1.6666666666666667
AS14.07,circumplex.arousal,2014-05-02,-0.6
AS14.07,circumplex.arousal,2014-05-03,-0.6666666666666666
AS14.07,circumplex.arousal,2014-05-04,-1.0
AS14.07,circumplex.arousal,2014-05-05,-1.5
AS14.07,circumplex.valence,2014-03-19,1.4
AS14.07,circumplex.valence,2014-03-20,-0.25
AS14.07,circumplex.valence,2014-03-21,1.0
AS14.07,circumplex.valence,2014-03-22,0.5
AS14.07,circumplex.valence,2014-03-23,1.5
AS14.07,circumplex.valence,2014-03-24,1.0
AS14.07,circumplex.valence,2014-03-25,1.3333333333333333
AS14.07,circumplex.valence,2014-03-26,0.6
AS14.07,circumplex.valence,2014-03-27,1.0
AS14.07,circumplex.valence,2014-03-28,1.5
AS14.07,circumplex.valence,2014-03-29,1.0
AS14.07,circumplex.valence,2014-03-30,0.5
AS14.07,circumplex.valence,2014-03-31,0.0
AS14.07,circumplex.valence,2014-04-01,0.8
AS14.07,circumplex.valence,2014-04-02,0.25
AS14.07,circumplex.valence,2014-04-03,0.2
AS14.07,circumplex.valence,2014-04-04,0.0
AS14.07,circumplex.valence,2014-04-05,0.6666666666666666
AS14.07,circumplex.valence,2014-04-06,1.0
AS14.07,circumplex.valence,2014-04-07,0.2
AS14.07,circumplex.valence,2014-04-08,0.6
AS14.07,circumplex.valence,2014-04-09,0.6
AS14.07,circumplex.valence,2014-04-10,0.5
AS14.07,circumplex.valence,2014-04-11,0.0
AS14.07,circumplex.valence,2014-04-12,0.75
AS14.07,circumplex.valence,2014-04-13,1.0
AS14.07,circumplex.valence,2014-04-14,0.4
AS14.07,circumplex.valence,2014-04-15,0.5
AS14.07,circumplex.valence,2014-04-16,0.0
AS14.07,circumplex.valence,2014-04-17,0.0
AS14.07,circumplex.valence,2014-04-18,-0.4
AS14.07,circumplex.valence,2014-04-19,0.75
AS14.07,circumplex.valence,2014-04-20,-1.0
AS14.07,circumplex.valence,2014-04-21,0.8
AS14.07,circumplex.valence,2014-04-22,0.4
AS14.07,circumplex.valence,2014-04-23,0.0
AS14.07,circumplex.valence,2014-04-24,0.4
AS14.07,circumplex.valence,2014-04-25,-0.6666666666666666
AS14.07,circumplex.valence,2014-04-26,-0.2
AS14.07,circumplex.valence,2014-04-27,0.4
AS14.07,circumplex.valence,2014-04-28,0.75
AS14.07,circumplex.valence,2014-04-29,0.0
AS14.07,circumplex.valence,2014-04-30,0.5
AS14.07,circumplex.valence,2014-05-01,-0.3333333333333333
AS14.07,circumplex.valence,2014-05-02,0.6
AS14.07,circumplex.valence,2014-05-03,0.0
AS14.07,circumplex.valence,2014-05-04,1.0
AS14.07,circumplex.valence,2014-05-05,0.5
AS14.07,mood,2014-03-19,7.0
AS14.07,mood,2014-03-20,5.0
AS14.07,mood,2014-03-21,7.0
AS14.07,mood,2014-03-22,6.0
AS14.07,mood,2014-03-23,8.0
AS14.07,mood,2014-03-24,8.0
AS14.07,mood,2014-03-25,8.0
AS14.07,mood,2014-03-26,7.0
AS14.07,mood,2014-03-27,7.0
AS14.07,mood,2014-03-28,8.0
AS14.07,mood,2014-03-29,7.0
AS14.07,mood,2014-03-30,6.0
AS14.07,mood,2014-03-31,4.0
AS14.07,mood,2014-04-01,7.0
AS14.07,mood,2014-04-02,6.0
AS14.07,mood,2014-04-03,6.0
AS14.07,mood,2014-04-04,6.0
AS14.07,mood,2014-04-05,6.0
AS14.07,mood,2014-04-06,7.0
AS14.07,mood,2014-04-07,5.0
AS14.07,mood,2014-04-08,7.0
AS14.07,mood,2014-04-09,6.0
AS14.07,mood,2014-04-10,6.0
AS14.07,mood,2014-04-11,6.0
AS14.07,mood,2014-04-12,6.0
AS14.07,mood,2014-04-13,6.0
AS14.07,mood,2014-04-14,6.0
AS14.07,mood,2014-04-15,6.0
AS14.07,mood,2014-04-16,5.0
AS14.07,mood,2014-04-17,4.0
AS14.07,mood,2014-04-18,5.0
AS14.07,mood,2014-04-19,7.0
AS14.07,mood,2014-04-20,3.0
AS14.07,mood,2014-04-21,7.0
AS14.07,mood,2014-04-22,6.0
AS14.07,mood,2014-04-23,6.0
AS14.07,mood,2014-04-24,6.0
AS14.07,mood,2014-04-25,4.0
AS14.07,mood,2014-04-26,5.0
AS14.07,mood,2014-04-27,6.0
AS14.07,mood,2014-04-28,7.0
AS14.07,mood,2014-04-29,5.0
AS14.07,mood,2014-04-30,5.0
AS14.07,mood,2014-05-01,5.0
AS14.07,mood,2014-05-02,6.0
AS14.07,mood,2014-05-03,6.0
AS14.07,mood,2014-05-04,8.0
AS14.07,mood,2014-05-05,6.0
AS14.07,screen,2014-03-19,24.30485235604663
AS14.07,screen,2014-03-20,23.98792783255429
AS14.07,screen,2014-03-21,29.672772151005436
AS14.07,screen,2014-03-22,23.416452994713417
AS14.07,screen,2014-03-23,14.002940945959619
AS14.07,screen,2014-03-24,14.263132902640331
AS14.07,screen,2014-03-25,15.716853254515184
AS14.07,screen,2014-03-26,20.66594531387091
AS14.07,screen,2014-03-27,28.690318956457336
AS14.07,screen,2014-03-28,35.63082610351453
AS14.07,screen,2014-03-29,31.796586948892333
AS14.07,screen,2014-03-30,18.296971020491224
AS14.07,screen,2014-03-31,31.16987324432588
AS14.07,screen,2014-04-01,20.8292333316803
AS14.07,screen,2014-04-02,27.48141746613586
AS14.07,screen,2014-04-03,27.980815796475657
AS14.07,screen,2014-04-04,24.295132759398058
AS14.07,screen,2014-04-05,21.8640666604042
AS14.07,screen,2014-04-06,30.93841667572656
AS14.07,screen,2014-04-07,29.58037836809416
AS14.07,screen,2014-04-08,23.843739120856576
AS14.07,screen,2014-04-09,30.24877025630023
AS14.07,screen,2014-04-10,21.390310357356892
AS14.07,screen,2014-04-11,18.016870998567143
AS14.07,screen,2014-04-12,27.83587097737097
AS14.07,screen,2014-04-13,17.903721671743497
AS14.07,screen,2014-04-14,22.153050855054698
AS14.07,screen,2014-04-15,17.65384615384614
AS14.07,screen,2014-04-16,22.80233581920167
AS14.07,screen,2014-04-17,26.818218749016534
AS14.07,screen,2014-04-18,51.622850012779224
AS14.07,screen,2014-04-19,17.159600019454974
AS14.07,screen,2014-04-20,23.987666702270488
AS14.07,screen,2014-04-21,22.121509781070774
AS14.07,screen,2014-04-22,20.94739998579025
AS14.07,screen,2014-04-23,20.148983599709677
AS14.07,screen,2014-04-24,30.32638596233568
AS14.07,screen,2014-04-25,16.57224637529125
AS14.07,screen,2014-04-26,25.633529459728923
AS14.07,screen,2014-04-27,24.106776337874567
AS14.07,screen,2014-04-28,22.262234057517755
AS14.07,screen,2014-04-29,24.096384614378536
AS14.07,screen,2014-04-30,17.2140602462263
AS14.07,screen,2014-05-01,28.428419366959584
AS14.07,screen,2014-05-02,24.067122794034187
AS14.07,screen,2014-05-03,20.053049993515007
AS14.07,screen,2014-05-04,50.13381251692767
AS14.07,sms,2014-03-17,1.0
AS14.07,sms,2014-03-19,1.0
AS14.07,sms,2014-03-20,1.0
AS14.07,sms,2014-03-24,1.0
AS14.07,sms,2014-03-26,1.0
AS14.07,sms,2014-03-27,1.0
AS14.07,sms,2014-03-29,1.0
AS14.07,sms,2014-03-30,1.0
AS14.07,sms,2014-03-31,1.0
AS14.07,sms,2014-04-01,1.0
AS14.07,sms,2014-04-02,1.0
AS14.07,sms,2014-04-04,1.0
AS14.07,sms,2014-04-05,1.0
AS14.07,sms,2014-04-06,1.0
AS14.07,sms,2014-04-07,1.0
AS14.07,sms,2014-04-09,1.0
AS14.07,sms,2014-04-10,1.0
AS14.07,sms,2014-04-11,1.0
AS14.07,sms,2014-04-12,1.0
AS14.07,sms,2014-04-14,1.0
AS14.07,sms,2014-04-16,1.0
AS14.07,sms,2014-04-18,1.0
AS14.07,sms,2014-04-22,1.0
AS14.07,sms,2014-04-24,1.0
AS14.07,sms,2014-04-27,1.0
AS14.07,sms,2014-04-28,1.0
AS14.07,sms,2014-04-29,1.0
AS14.08,activity,2014-03-17,0.00555555555555555
AS14.08,activity,2014-03-18,0.004406130268199233
AS14.08,activity,2014-03-19,0.00925154824613819
AS14.08,activity,2014-03-20,0.00520681413061092
AS14.08,activity,2014-03-21,0.00894230236465267
AS14.08,activity,2014-03-22,0.0023581568290957193
AS14.08,activity,2014-03-23,0.010809601697618347
AS14.08,activity,2014-03-24,0.009910906511364876
AS14.08,activity,2014-03-25,0.00307009167303285
AS14.08,activity,2014-03-26,0.008288770053475935
AS14.08,activity,2014-03-27,0.006560313669125571
AS14.08,activity,2014-03-28,0.010228204363785423
AS14.08,activity,2014-03-29,0.0063175675675675655
AS14.08,activity,2014-03-30,0.008451996800275136
AS14.08,activity,2014-03-31,0.0022700119474313054
AS14.08,activity,2014-04-01,0.01519607843137254
AS14.08,activity,2014-04-02,0.008289547359385422
AS14.08,activity,2014-04-03,0.0032102570664418613
AS14.08,activity,2014-04-04,0.006787133631395922
AS14.08,activity,2014-04-05,0.008780991735537194
AS14.08,activity,2014-04-06,0.007280235288804587
AS14.08,activity,2014-04-07,0.007037847739692
AS14.08,activity,2014-04-08,0.013786210339861606
AS14.08,activity,2014-04-09,0.006069559228650136
AS14.08,activity,2014-04-10,0.0033057851239669403
AS14.08,activity,2014-04-11,0.0069765909481825355
AS14.08,activity,2014-04-12,0.004724250683846647
AS14.08,activity,2014-04-13,0.0048270957916190715
AS14.08,activity,2014-04-14,0.008832425892317
AS14.08,activity,2014-04-15,0.002380952380952381
AS14.08,activity,2014-04-16,0.002777777777777778
AS14.08,activity,2014-04-17,0.0038888888888888866
AS14.08,activity,2014-04-18,0.007600383373688455
AS14.08,activity,2014-04-19,0.009215278724274231
AS14.08,activity,2014-04-20,0.004899344795389425
AS14.08,activity,2014-04-21,0.006200562060699041
AS14.08,activity,2014-04-22,0.0050587172538392
AS14.08,activity,2014-04-23,0.0037464985994397717
AS14.08,activity,2014-04-24,0.02218752859583034
AS14.08,activity,2014-04-25,0.0043749999999999995
AS14.08,activity,2014-04-26,0.0027281746031746
AS14.08,activity,2014-04-27,0.005429837164750958
AS14.08,activity,2014-04-28,0.005335968379446636
AS14.08,activity,2014-04-29,0.011151127117513673
AS14.08,activity,2014-04-30,0.004281337535014005
AS14.08,activity,2014-05-01,0.003969482529854048
AS14.08,activity,2014-05-02,0.0
AS14.08,activity,2014-05-03,0.000790513833992091
AS14.08,activity,2014-05-04,0.013121032111904324
AS14.08,activity,2014-05-05,0.0026041666666666687
AS14.08,appCat.builtin,2014-03-13,4.5959
AS14.08,appCat.builtin,2014-03-14,4.170888888888888
AS14.08,appCat.builtin,2014-03-15,3.0063333333333335
AS14.08,appCat.builtin,2014-03-16,3.6893333333333334
AS14.08,appCat.builtin,2014-03-17,4.041714285714286
AS14.08,appCat.builtin,2014-03-18,2.96
AS14.08,appCat.builtin,2014-03-19,3.4038888888888885
AS14.08,appCat.builtin,2014-03-20,2.7585
AS14.08,appCat.builtin,2014-03-21,4.151875
AS14.08,appCat.builtin,2014-03-22,3.5189999999999997
AS14.08,appCat.builtin,2014-03-23,4.314125
AS14.08,appCat.builtin,2014-03-24,2.4045
AS14.08,appCat.builtin,2014-03-25,4.534
AS14.08,appCat.builtin,2014-03-26,4.083083333333334
AS14.08,appCat.builtin,2014-03-27,2.9445714285714284
AS14.08,appCat.builtin,2014-03-28,3.4547142857142856
AS14.08,appCat.builtin,2014-03-29,3.4344
AS14.08,appCat.builtin,2014-03-30,4.963
AS14.08,appCat.builtin,2014-03-31,3.048
AS14.08,appCat.builtin,2014-04-01,3.5256250000000002
AS14.08,appCat.builtin,2014-04-02,4.028
AS14.08,appCat.builtin,2014-04-03,3.6467
AS14.08,appCat.builtin,2014-04-04,3.3266666666666667
AS14.08,appCat.builtin,2014-04-05,2.16
AS14.08,appCat.builtin,2014-04-06,3.0546666666666664
AS14.08,appCat.builtin,2014-04-07,3.8135384615384615
AS14.08,appCat.builtin,2014-04-08,3.0847272727272728
AS14.08,appCat.builtin,2014-04-09,4.734285714285714
AS14.08,appCat.builtin,2014-04-10,2.6552352941176474
AS14.08,appCat.builtin,2014-04-11,3.2465
AS14.08,appCat.builtin,2014-04-13,2.715666666666667
AS14.08,appCat.builtin,2014-04-14,3.423692307692308
AS14.08,appCat.builtin,2014-04-15,3.8757272727272722
AS14.08,appCat.builtin,2014-04-16,2.78735
AS14.08,appCat.builtin,2014-04-17,3.6845714285714286
AS14.08,appCat.builtin,2014-04-18,2.2342500000000003
AS14.08,appCat.builtin,2014-04-19,4.143578947368421
AS14.08,appCat.builtin,2014-04-20,2.1206
AS14.08,appCat.builtin,2014-04-21,4.091333333333334
AS14.08,appCat.builtin,2014-04-22,3.188333333333333
AS14.08,appCat.builtin,2014-04-23,4.051399999999999
AS14.08,appCat.builtin,2014-04-24,3.783714285714286
AS14.08,appCat.builtin,2014-04-25,2.937909090909091
AS14.08,appCat.builtin,2014-04-26,3.071
AS14.08,appCat.builtin,2014-04-27,4.119666666666666
AS14.08,appCat.builtin,2014-04-28,1.9965
AS14.08,appCat.builtin,2014-04-29,3.073571428571429
AS14.08,appCat.builtin,2014-04-30,3.3375
AS14.08,appCat.builtin,2014-05-01,5.05725
AS14.08,appCat.builtin,2014-05-02,4.9703333333333335
AS14.08,appCat.builtin,2014-05-03,3.716727272727273
AS14.08,appCat.builtin,2014-05-04,3.79
AS14.08,appCat.communication,2014-03-13,8.509749999999999
AS14.08,appCat.communication,2014-03-14,8.34368181818182
AS14.08,appCat.communication,2014-03-15,12.379619047619046
AS14.08,appCat.communication,2014-03-16,7.9655625
AS14.08,appCat.communication,2014-03-17,9.538590909090908
AS14.08,appCat.communication,2014-03-18,10.886727272727272
AS14.08,appCat.communication,2014-03-19,10.453249999999999
AS14.08,appCat.communication,2014-03-20,13.50925
AS14.08,appCat.communication,2014-03-21,11.565720930232558
AS14.08,appCat.communication,2014-03-22,6.883565217391305
AS14.08,appCat.communication,2014-03-23,5.537166666666667
AS14.08,appCat.communication,2014-03-24,8.31188888888889
AS14.08,appCat.communication,2014-03-25,4.986785714285714
AS14.08,appCat.communication,2014-03-26,13.669823529411763
AS14.08,appCat.communication,2014-03-27,8.967735294117647
AS14.08,appCat.communication,2014-03-28,10.434463414634147
AS14.08,appCat.communication,2014-03-29,14.791952380952383
AS14.08,appCat.communication,2014-03-30,6.903782608695653
AS14.08,appCat.communication,2014-03-31,10.49542
AS14.08,appCat.communication,2014-04-01,10.005933333333333
AS14.08,appCat.communication,2014-04-02,9.609
AS14.08,appCat.communication,2014-04-03,9.521855072463769
AS14.08,appCat.communication,2014-04-04,9.54115
AS14.08,appCat.communication,2014-04-05,9.701814814814815
AS14.08,appCat.communication,2014-04-06,11.283888888888889
AS14.08,appCat.communication,2014-04-07,12.085107142857142
AS14.08,appCat.communication,2014-04-08,9.26617857142857
AS14.08,appCat.communication,2014-04-09,10.08104
AS14.08,appCat.communication,2014-04-10,14.273695652173913
AS14.08,appCat.communication,2014-04-11,8.680285714285715
AS14.08,appCat.communication,2014-04-12,5.910923076923077
AS14.08,appCat.communication,2014-04-13,9.768387096774193
AS14.08,appCat.communication,2014-04-14,10.627026315789474
AS14.08,appCat.communication,2014-04-15,7.2775185185185185
AS14.08,appCat.communication,2014-04-16,11.77925
AS14.08,appCat.communication,2014-04-17,10.232020833333333
AS14.08,appCat.communication,2014-04-18,7.389374999999999
AS14.08,appCat.communication,2014-04-19,9.003875
AS14.08,appCat.communication,2014-04-20,8.5042
AS14.08,appCat.communication,2014-04-21,21.231299999999997
AS14.08,appCat.communication,2014-04-22,9.53872
AS14.08,appCat.communication,2014-04-23,9.165106382978724
AS14.08,appCat.communication,2014-04-24,11.007
AS14.08,appCat.communication,2014-04-25,12.401100000000001
AS14.08,appCat.communication,2014-04-26,13.809142857142858
AS14.08,appCat.communication,2014-04-27,4.879181818181818
AS14.08,appCat.communication,2014-04-28,5.395615384615384
AS14.08,appCat.communication,2014-04-29,9.035833333333334
AS14.08,appCat.communication,2014-04-30,10.92132142857143
AS14.08,appCat.communication,2014-05-01,8.167894736842106
AS14.08,appCat.communication,2014-05-02,7.8980500000000005
AS14.08,appCat.communication,2014-05-03,9.462869565217392
AS14.08,appCat.communication,2014-05-04,9.333804347826087
AS14.08,appCat.communication,2014-05-05,7.316800000000001
AS14.08,appCat.entertainment,2014-03-15,38.795
AS14.08,appCat.entertainment,2014-03-18,47.59666666666667
AS14.08,appCat.entertainment,2014-03-19,6.61775
AS14.08,appCat.entertainment,2014-03-25,44.56
AS14.08,appCat.entertainment,2014-03-26,112.399
AS14.08,appCat.entertainment,2014-03-29,16.22225
AS14.08,appCat.entertainment,2014-03-31,6.728000000000001
AS14.08,appCat.entertainment,2014-04-01,11.513125
AS14.08,appCat.entertainment,2014-04-02,19.154
AS14.08,appCat.entertainment,2014-04-05,76.908
AS14.08,appCat.entertainment,2014-04-06,5.516
AS14.08,appCat.entertainment,2014-04-07,36.053
AS14.08,appCat.entertainment,2014-04-08,46.5835
AS14.08,appCat.entertainment,2014-04-11,16.0735
AS14.08,appCat.entertainment,2014-04-13,2.2895
AS14.08,appCat.entertainment,2014-04-14,81.273
AS14.08,appCat.entertainment,2014-04-15,36.189
AS14.08,appCat.entertainment,2014-04-16,11.229000000000001
AS14.08,appCat.entertainment,2014-04-17,36.17925
AS14.08,appCat.entertainment,2014-04-19,29.521666666666665
AS14.08,appCat.entertainment,2014-04-20,43.38550000000001
AS14.08,appCat.entertainment,2014-04-22,21.094
AS14.08,appCat.entertainment,2014-04-24,27.632
AS14.08,appCat.entertainment,2014-04-28,109.162
AS14.08,appCat.entertainment,2014-04-29,37.136
AS14.08,appCat.entertainment,2014-04-30,50.6385
AS14.08,appCat.entertainment,2014-05-01,2.30125
AS14.08,appCat.entertainment,2014-05-02,29.418
AS14.08,appCat.office,2014-03-15,17.086
AS14.08,appCat.office,2014-03-26,161.499
AS14.08,appCat.office,2014-04-14,45.241
AS14.08,appCat.office,2014-04-16,48.299
AS14.08,appCat.office,2014-04-21,5.032
AS14.08,appCat.office,2014-04-25,163.344
AS14.08,appCat.other,2014-03-13,5.17
AS14.08,appCat.other,2014-03-14,8.4516
AS14.08,appCat.other,2014-03-15,8.110800000000001
AS14.08,appCat.other,2014-03-16,7.034375
AS14.08,appCat.other,2014-03-17,6.839499999999999
AS14.08,appCat.other,2014-03-18,6.7338571428571425
AS14.08,appCat.other,2014-03-19,6.512857142857143
AS14.08,appCat.other,2014-03-20,6.8585714285714285
AS14.08,appCat.other,2014-03-21,7.454428571428571
AS14.08,appCat.other,2014-03-22,6.165285714285714
AS14.08,appCat.other,2014-03-23,7.031714285714286
AS14.08,appCat.other,2014-03-24,7.431857142857142
AS14.08,appCat.other,2014-03-25,5.867000000000001
AS14.08,appCat.other,2014-03-26,7.662999999999999
AS14.08,appCat.other,2014-03-27,8.141
AS14.08,appCat.other,2014-03-28,7.432571428571428
AS14.08,appCat.other,2014-03-29,6.799444444444444
AS14.08,appCat.other,2014-03-30,7.1803333333333335
AS14.08,appCat.other,2014-03-31,8.444333333333333
AS14.08,appCat.other,2014-04-01,6.643222222222223
AS14.08,appCat.other,2014-04-02,5.748222222222222
AS14.08,appCat.other,2014-04-03,3.7411666666666665
AS14.08,appCat.other,2014-04-04,5.745833333333334
AS14.08,appCat.other,2014-04-05,6.6659999999999995
AS14.08,appCat.other,2014-04-06,6.8792
AS14.08,appCat.other,2014-04-07,5.344615384615385
AS14.08,appCat.other,2014-04-08,7.0817499999999995
AS14.08,appCat.other,2014-04-09,9.736333333333333
AS14.08,appCat.other,2014-04-10,7.07275
AS14.08,appCat.other,2014-04-11,4.8116
AS14.08,appCat.other,2014-04-12,5.3951111111111105
AS14.08,appCat.other,2014-04-13,7.484166666666667
AS14.08,appCat.other,2014-04-14,5.653090909090909
AS14.08,appCat.other,2014-04-15,7.740142857142857
AS14.08,appCat.other,2014-04-16,6.4755714285714285
AS14.08,appCat.other,2014-04-17,7.640571428571428
AS14.08,appCat.other,2014-04-18,5.880166666666667
AS14.08,appCat.other,2014-04-19,5.866625
AS14.08,appCat.other,2014-04-20,7.274600000000001
AS14.08,appCat.other,2014-04-21,6.2616
AS14.08,appCat.other,2014-04-22,6.714
AS14.08,appCat.other,2014-04-23,7.300571428571429
AS14.08,appCat.other,2014-04-24,5.0423
AS14.08,appCat.other,2014-04-25,8.6175
AS14.08,appCat.other,2014-04-26,5.831799999999999
AS14.08,appCat.other,2014-04-27,8.5445
AS14.08,appCat.other,2014-04-28,5.6676
AS14.08,appCat.other,2014-04-29,9.84375
AS14.08,appCat.other,2014-04-30,7.6628
AS14.08,appCat.other,2014-05-01,9.507666666666667
AS14.08,appCat.other,2014-05-02,7.58375
AS14.08,appCat.other,2014-05-03,6.104499999999999
AS14.08,appCat.other,2014-05-04,8.5835
AS14.08,appCat.other,2014-05-05,5.55375
AS14.08,appCat.social,2014-03-13,16.5926
AS14.08,appCat.social,2014-03-14,27.043962962962965
AS14.08,appCat.social,2014-03-15,28.102999999999998
AS14.08,appCat.social,2014-03-16,37.51266666666667
